method,fraction,group,half,run,J,features
shadow_trees,0.8,14,,f80_14,1.0,"[21, 23, 24, 20, 25, 0, 15, 16, 19, 9, 2, 1]"
shadow_trees,0.8,15,,f80_15,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1]"
shadow_trees,0.8,16,,f80_16,0.8461538461538461,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 26]"
shadow_trees,0.8,17,,f80_17,1.0,"[23, 21, 24, 0, 25, 20, 15, 16, 19, 2, 9, 1]"
shadow_trees,0.8,18,,f80_18,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1]"
shadow_trees,0.8,19,,f80_19,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1]"
xgboost_shap,0.5,0,A,half_00_A,0.7142857142857143,"[21, 0, 23, 16, 24, 19, 20, 15, 18, 2, 25, 28]"
xgboost_shap,0.5,0,B,half_00_B,0.8461538461538461,"[23, 21, 0, 24, 16, 15, 19, 25, 7, 1, 18, 20]"
xgboost_shap,0.5,1,A,half_01_A,0.8461538461538461,"[21, 0, 24, 16, 23, 15, 19, 20, 18, 2, 25, 7]"
xgboost_shap,0.5,1,B,half_01_B,0.6,"[23, 21, 0, 16, 19, 24, 15, 25, 20, 18, 17, 8]"
xgboost_shap,0.5,2,A,half_02_A,0.7142857142857143,"[21, 24, 0, 23, 19, 16, 15, 18, 20, 9, 27, 7]"
xgboost_shap,0.5,2,B,half_02_B,0.8461538461538461,"[23, 0, 21, 16, 15, 25, 19, 20, 2, 24, 18, 7]"
xgboost_shap,0.5,3,A,half_03_A,0.7142857142857143,"[23, 0, 21, 24, 16, 19, 15, 20, 18, 7, 25, 17]"
xgboost_shap,0.5,3,B,half_03_B,0.8461538461538461,"[21, 23, 0, 16, 19, 24, 15, 25, 18, 20, 2, 7]"
xgboost_shap,0.5,4,A,half_04_A,0.8461538461538461,"[21, 0, 24, 16, 23, 19, 25, 15, 20, 1, 18, 7]"
xgboost_shap,0.5,4,B,half_04_B,0.6,"[23, 21, 0, 16, 15, 19, 24, 20, 18, 27, 17, 25]"
xgboost_shap,0.5,5,A,half_05_A,0.8461538461538461,"[23, 0, 21, 24, 16, 19, 15, 18, 20, 2, 1, 17]"
xgboost_shap,0.5,5,B,half_05_B,0.7142857142857143,"[21, 23, 0, 16, 19, 15, 24, 25, 18, 1, 20, 27]"
xgboost_shap,0.5,6,A,half_06_A,0.8461538461538461,"[23, 0, 21, 24, 19, 16, 15, 20, 18, 25, 2, 1]"
xgboost_shap,0.5,6,B,half_06_B,0.8461538461538461,"[21, 23, 0, 16, 19, 24, 15, 20, 18, 7, 28, 2]"
xgboost_shap,0.5,7,A,half_07_A,0.6,"[21, 0, 16, 23, 19, 20, 24, 15, 18, 27, 17, 6]"
xgboost_shap,0.5,7,B,half_07_B,0.8461538461538461,"[23, 21, 0, 24, 16, 19, 15, 25, 20, 18, 7, 1]"
xgboost_shap,0.5,8,A,half_08_A,0.7142857142857143,"[23, 21, 0, 24, 19, 16, 15, 20, 18, 25, 1, 4]"
xgboost_shap,0.5,8,B,half_08_B,0.8461538461538461,"[21, 23, 0, 16, 19, 15, 24, 20, 25, 18, 7, 2]"
xgboost_shap,0.5,9,A,half_09_A,0.7142857142857143,"[21, 23, 0, 24, 19, 16, 15, 18, 25, 20, 2, 27]"
xgboost_shap,0.5,9,B,half_09_B,0.8461538461538461,"[23, 21, 0, 16, 19, 24, 15, 20, 18, 25, 1, 7]"
xgboost_shap,0.5,10,A,half_10_A,0.6,"[21, 23, 0, 16, 24, 19, 20, 15, 18, 25, 17, 27]"
xgboost_shap,0.5,10,B,half_10_B,1.0,"[23, 21, 0, 19, 24, 15, 16, 20, 1, 18, 7, 2]"
xgboost_shap,0.5,11,A,half_11_A,0.7142857142857143,"[23, 21, 0, 16, 19, 18, 24, 15, 27, 2, 20, 25]"
xgboost_shap,0.5,11,B,half_11_B,0.7142857142857143,"[23, 0, 21, 24, 16, 15, 25, 19, 20, 1, 18, 9]"
xgboost_shap,0.5,12,A,half_12_A,0.7142857142857143,"[23, 21, 0, 19, 16, 24, 15, 25, 17, 7, 2, 1]"
xgboost_shap,0.5,12,B,half_12_B,0.6,"[23, 21, 0, 24, 16, 15, 19, 20, 18, 28, 27, 8]"
xgboost_shap,0.5,13,A,half_13_A,0.7142857142857143,"[23, 21, 0, 24, 16, 19, 25, 15, 20, 18, 7, 9]"
xgboost_shap,0.5,13,B,half_13_B,0.8461538461538461,"[23, 21, 0, 16, 19, 20, 15, 24, 8, 18, 1, 2]"
xgboost_shap,0.5,14,A,half_14_A,0.8461538461538461,"[21, 23, 0, 16, 19, 24, 15, 18, 2, 7, 17, 1]"
xgboost_shap,0.5,14,B,half_14_B,0.6,"[23, 0, 21, 24, 16, 19, 20, 15, 25, 18, 9, 28]"
xgboost_shap,0.5,15,A,half_15_A,0.5,"[23, 21, 0, 16, 24, 19, 25, 15, 17, 9, 18, 27]"
xgboost_shap,0.5,15,B,half_15_B,0.8461538461538461,"[23, 21, 0, 24, 19, 16, 15, 20, 18, 2, 1, 25]"
xgboost_shap,0.5,16,A,half_16_A,0.8461538461538461,"[21, 0, 24, 16, 19, 23, 20, 15, 18, 17, 7, 1]"
xgboost_shap,0.5,16,B,half_16_B,0.7142857142857143,"[23, 0, 21, 15, 19, 24, 16, 25, 18, 2, 20, 28]"
xgboost_shap,0.5,17,A,half_17_A,0.7142857142857143,"[21, 0, 23, 16, 24, 19, 25, 15, 20, 18, 26, 2]"
xgboost_shap,0.5,17,B,half_17_B,0.8461538461538461,"[23, 21, 0, 19, 24, 16, 15, 18, 20, 1, 9, 7]"
xgboost_shap,0.5,18,A,half_18_A,0.7142857142857143,"[21, 23, 0, 16, 24, 19, 15, 25, 20, 18, 2, 17]"
xgboost_shap,0.5,18,B,half_18_B,0.8461538461538461,"[23, 0, 21, 24, 16, 19, 15, 7, 20, 27, 1, 2]"
xgboost_shap,0.5,19,A,half_19_A,0.7142857142857143,"[21, 23, 0, 24, 16, 19, 15, 18, 2, 20, 4, 28]"
xgboost_shap,0.5,19,B,half_19_B,0.8461538461538461,"[23, 21, 0, 16, 19, 24, 20, 25, 15, 7, 1, 18]"
xgboost_shap,0.5,20,A,half_20_A,0.7142857142857143,"[23, 21, 0, 19, 16, 15, 20, 24, 1, 18, 17, 28]"
xgboost_shap,0.5,20,B,half_20_B,0.7142857142857143,"[21, 0, 24, 16, 25, 23, 19, 15, 18, 2, 7, 28]"
xgboost_shap,0.5,21,A,half_21_A,0.8461538461538461,"[23, 21, 0, 19, 24, 20, 16, 15, 18, 7, 27, 2]"
xgboost_shap,0.5,21,B,half_21_B,0.7142857142857143,"[23, 21, 0, 16, 24, 19, 25, 15, 18, 1, 7, 8]"
xgboost_shap,0.5,22,A,half_22_A,0.7142857142857143,"[21, 23, 0, 24, 19, 16, 25, 20, 15, 18, 17, 7]"
xgboost_shap,0.5,22,B,half_22_B,1.0,"[23, 21, 0, 16, 24, 19, 15, 18, 1, 20, 7, 2]"
xgboost_shap,0.5,23,A,half_23_A,0.7142857142857143,"[23, 0, 21, 24, 16, 19, 15, 20, 25, 27, 18, 7]"
xgboost_shap,0.5,23,B,half_23_B,0.8461538461538461,"[21, 23, 0, 16, 19, 24, 15, 20, 2, 18, 4, 7]"
xgboost_shap,0.5,24,A,half_24_A,0.8461538461538461,"[23, 0, 21, 16, 19, 15, 25, 20, 24, 18, 2, 7]"
xgboost_shap,0.5,24,B,half_24_B,0.8461538461538461,"[21, 0, 24, 16, 19, 20, 15, 23, 18, 1, 28, 7]"
xgboost_shap,0.5,25,A,half_25_A,0.7142857142857143,"[21, 0, 24, 23, 16, 19, 15, 25, 20, 18, 7, 17]"
xgboost_shap,0.5,25,B,half_25_B,0.8461538461538461,"[23, 21, 0, 16, 19, 15, 24, 18, 20, 2, 1, 28]"
xgboost_shap,0.5,26,A,half_26_A,0.8461538461538461,"[21, 23, 0, 19, 24, 16, 15, 2, 18, 25, 20, 7]"
xgboost_shap,0.5,26,B,half_26_B,0.7142857142857143,"[23, 21, 0, 16, 19, 24, 15, 20, 1, 25, 18, 17]"
xgboost_shap,0.5,27,A,half_27_A,0.8461538461538461,"[23, 21, 0, 16, 19, 24, 15, 18, 25, 20, 2, 1]"
xgboost_shap,0.5,27,B,half_27_B,0.8461538461538461,"[21, 23, 0, 24, 16, 15, 19, 20, 7, 18, 1, 17]"
xgboost_shap,0.5,28,A,half_28_A,0.7142857142857143,"[21, 0, 23, 16, 19, 15, 20, 24, 25, 27, 18, 7]"
xgboost_shap,0.5,28,B,half_28_B,0.7142857142857143,"[23, 0, 24, 21, 16, 19, 18, 25, 15, 20, 8, 2]"
xgboost_shap,0.5,29,A,half_29_A,0.7142857142857143,"[21, 0, 16, 23, 24, 19, 15, 20, 18, 2, 28, 4]"
xgboost_shap,0.5,29,B,half_29_B,0.8461538461538461,"[23, 21, 0, 24, 16, 19, 15, 25, 20, 7, 18, 1]"
xgboost_shap,0.7,0,,f70_00,1.0,"[23, 21, 0, 16, 24, 19, 15, 20, 18, 2, 1, 7]"
xgboost_shap,0.7,1,,f70_01,0.8461538461538461,"[23, 21, 0, 24, 16, 19, 15, 18, 25, 2, 20, 1]"
xgboost_shap,0.7,2,,f70_02,0.8461538461538461,"[23, 21, 0, 19, 16, 24, 15, 20, 18, 7, 25, 1]"
xgboost_shap,0.7,3,,f70_03,0.7142857142857143,"[23, 21, 0, 16, 24, 19, 15, 18, 20, 25, 17, 7]"
xgboost_shap,0.7,4,,f70_04,0.8461538461538461,"[23, 21, 0, 24, 16, 19, 15, 25, 20, 18, 2, 1]"
xgboost_shap,0.7,5,,f70_05,1.0,"[23, 21, 0, 16, 19, 24, 15, 20, 18, 7, 1, 2]"
xgboost_shap,0.7,6,,f70_06,0.7142857142857143,"[23, 0, 21, 19, 24, 16, 15, 20, 18, 25, 7, 17]"
xgboost_shap,0.7,7,,f70_07,0.8461538461538461,"[23, 21, 0, 24, 16, 15, 19, 20, 18, 17, 7, 2]"
xgboost_shap,0.7,8,,f70_08,1.0,"[23, 21, 0, 24, 16, 19, 15, 20, 18, 1, 2, 7]"
xgboost_shap,0.7,9,,f70_09,0.6,"[23, 21, 0, 24, 16, 19, 15, 20, 18, 25, 27, 17]"
xgboost_shap,0.7,10,,f70_10,0.7142857142857143,"[23, 0, 21, 24, 16, 19, 15, 18, 20, 1, 25, 4]"
xgboost_shap,0.7,11,,f70_11,1.0,"[21, 23, 0, 24, 16, 15, 19, 20, 18, 2, 1, 7]"
xgboost_shap,0.7,12,,f70_12,1.0,"[23, 21, 0, 24, 19, 16, 15, 20, 18, 1, 7, 2]"
xgboost_shap,0.7,13,,f70_13,0.8461538461538461,"[23, 21, 0, 24, 19, 16, 15, 18, 25, 7, 20, 1]"
xgboost_shap,0.7,14,,f70_14,0.8461538461538461,"[23, 21, 0, 16, 19, 24, 15, 25, 18, 7, 20, 2]"
xgboost_shap,0.7,15,,f70_15,0.8461538461538461,"[21, 0, 23, 16, 19, 24, 15, 18, 25, 20, 1, 2]"
xgboost_shap,0.7,16,,f70_16,0.7142857142857143,"[23, 21, 0, 16, 19, 24, 15, 25, 20, 8, 18, 7]"
xgboost_shap,0.7,17,,f70_17,1.0,"[23, 0, 21, 24, 16, 19, 15, 20, 1, 18, 7, 2]"
xgboost_shap,0.7,18,,f70_18,0.8461538461538461,"[23, 21, 0, 16, 24, 19, 15, 20, 18, 2, 7, 25]"
xgboost_shap,0.7,19,,f70_19,0.7142857142857143,"[23, 21, 0, 19, 24, 16, 15, 18, 27, 20, 17, 7]"
xgboost_shap,0.8,0,,f80_00,0.8461538461538461,"[23, 21, 0, 16, 24, 19, 15, 18, 20, 25, 1, 7]"
xgboost_shap,0.8,1,,f80_01,0.7142857142857143,"[23, 21, 0, 24, 16, 19, 15, 25, 18, 20, 2, 9]"
xgboost_shap,0.8,2,,f80_02,0.8461538461538461,"[23, 21, 0, 19, 24, 16, 15, 18, 20, 25, 7, 1]"
xgboost_shap,0.8,3,,f80_03,0.7142857142857143,"[23, 21, 0, 24, 19, 16, 15, 18, 20, 1, 25, 17]"
xgboost_shap,0.8,4,,f80_04,0.8461538461538461,"[23, 0, 21, 24, 16, 19, 15, 18, 20, 25, 2, 1]"
xgboost_shap,0.8,5,,f80_05,0.8461538461538461,"[23, 21, 0, 16, 24, 19, 15, 20, 18, 7, 25, 1]"
xgboost_shap,0.8,6,,f80_06,0.8461538461538461,"[23, 0, 21, 16, 19, 24, 15, 20, 25, 18, 7, 1]"
xgboost_shap,0.8,7,,f80_07,0.7142857142857143,"[23, 21, 0, 24, 16, 19, 15, 20, 18, 17, 9, 7]"
xgboost_shap,0.8,8,,f80_08,0.8461538461538461,"[23, 21, 0, 24, 16, 19, 15, 18, 20, 7, 1, 25]"
xgboost_shap,0.8,9,,f80_09,0.7142857142857143,"[23, 21, 0, 24, 16, 19, 15, 20, 18, 25, 7, 9]"
xgboost_shap,0.8,10,,f80_10,0.8461538461538461,"[23, 0, 21, 24, 16, 19, 15, 20, 18, 1, 7, 27]"
xgboost_shap,0.8,11,,f80_11,1.0,"[21, 23, 0, 24, 19, 16, 15, 18, 20, 2, 7, 1]"
xgboost_shap,0.8,12,,f80_12,0.8461538461538461,"[23, 21, 0, 19, 24, 16, 15, 25, 18, 20, 7, 1]"
xgboost_shap,0.8,13,,f80_13,0.8461538461538461,"[23, 21, 0, 19, 24, 16, 15, 18, 25, 20, 7, 2]"
xgboost_shap,0.8,14,,f80_14,0.8461538461538461,"[23, 21, 0, 16, 24, 19, 15, 25, 18, 20, 7, 1]"
xgboost_shap,0.8,15,,f80_15,0.8461538461538461,"[21, 23, 0, 16, 19, 24, 15, 18, 25, 20, 7, 1]"
xgboost_shap,0.8,16,,f80_16,0.7142857142857143,"[23, 21, 0, 19, 24, 16, 15, 25, 20, 18, 8, 7]"
xgboost_shap,0.8,17,,f80_17,1.0,"[23, 0, 21, 24, 16, 19, 15, 20, 18, 7, 1, 2]"
xgboost_shap,0.8,18,,f80_18,0.8461538461538461,"[23, 21, 0, 16, 19, 24, 15, 20, 18, 7, 2, 25]"
xgboost_shap,0.8,19,,f80_19,0.7142857142857143,"[23, 21, 0, 24, 16, 19, 15, 18, 20, 27, 25, 7]"
deep_lasso,0.5,0,A,half_00_A,0.8461538461538461,"[0, 20, 23, 21, 25, 24, 16, 19, 27, 22, 2, 18]"
deep_lasso,0.5,0,B,half_00_B,0.7142857142857143,"[23, 21, 0, 20, 25, 24, 16, 15, 27, 7, 19, 1]"
deep_lasso,0.5,1,A,half_01_A,1.0,"[23, 0, 21, 20, 24, 25, 16, 19, 27, 15, 18, 2]"
deep_lasso,0.5,1,B,half_01_B,0.8461538461538461,"[0, 23, 21, 20, 16, 25, 15, 19, 24, 27, 18, 8]"
deep_lasso,0.5,2,A,half_02_A,1.0,"[0, 23, 21, 20, 19, 16, 25, 27, 24, 15, 18, 2]"
deep_lasso,0.5,2,B,half_02_B,0.8461538461538461,"[23, 0, 21, 20, 25, 16, 15, 24, 19, 2, 18, 9]"
deep_lasso,0.5,3,A,half_03_A,1.0,"[0, 23, 21, 20, 16, 25, 24, 27, 19, 15, 18, 2]"
deep_lasso,0.5,3,B,half_03_B,0.8461538461538461,"[23, 0, 21, 20, 25, 15, 19, 16, 24, 27, 18, 9]"
deep_lasso,0.5,4,A,half_04_A,0.7142857142857143,"[0, 23, 21, 20, 24, 25, 27, 16, 15, 2, 26, 7]"
deep_lasso,0.5,4,B,half_04_B,0.8461538461538461,"[23, 21, 0, 20, 16, 25, 15, 19, 24, 27, 18, 22]"
deep_lasso,0.5,5,A,half_05_A,0.8461538461538461,"[0, 23, 20, 21, 24, 25, 27, 16, 15, 2, 9, 19]"
deep_lasso,0.5,5,B,half_05_B,0.8461538461538461,"[23, 0, 21, 20, 25, 24, 19, 16, 27, 15, 18, 26]"
deep_lasso,0.5,6,A,half_06_A,1.0,"[23, 0, 21, 20, 25, 16, 24, 15, 19, 27, 18, 2]"
deep_lasso,0.5,6,B,half_06_B,0.8461538461538461,"[0, 23, 20, 21, 25, 24, 19, 16, 27, 15, 26, 2]"
deep_lasso,0.5,7,A,half_07_A,0.7142857142857143,"[20, 21, 0, 23, 25, 16, 19, 27, 24, 3, 26, 2]"
deep_lasso,0.5,7,B,half_07_B,0.8461538461538461,"[0, 23, 21, 20, 25, 24, 2, 15, 27, 16, 26, 19]"
deep_lasso,0.5,8,A,half_08_A,1.0,"[0, 23, 21, 20, 25, 16, 24, 19, 15, 27, 18, 2]"
deep_lasso,0.5,8,B,half_08_B,0.5,"[0, 23, 20, 21, 25, 24, 15, 26, 8, 9, 2, 22]"
deep_lasso,0.5,9,A,half_09_A,0.8461538461538461,"[23, 0, 21, 20, 25, 16, 24, 15, 19, 27, 26, 18]"
deep_lasso,0.5,9,B,half_09_B,0.8461538461538461,"[23, 0, 21, 20, 16, 19, 25, 24, 15, 27, 18, 9]"
deep_lasso,0.5,10,A,half_10_A,0.8461538461538461,"[0, 23, 20, 21, 16, 24, 25, 19, 15, 27, 18, 9]"
deep_lasso,0.5,10,B,half_10_B,0.8461538461538461,"[23, 0, 21, 20, 25, 24, 27, 16, 19, 15, 2, 26]"
deep_lasso,0.5,11,A,half_11_A,0.8461538461538461,"[23, 21, 0, 20, 24, 27, 25, 16, 19, 15, 18, 9]"
deep_lasso,0.5,11,B,half_11_B,0.8461538461538461,"[0, 23, 20, 21, 25, 16, 24, 19, 15, 27, 18, 26]"
deep_lasso,0.5,12,A,half_12_A,0.6,"[0, 23, 21, 20, 24, 25, 2, 16, 17, 27, 1, 22]"
deep_lasso,0.5,12,B,half_12_B,0.7142857142857143,"[0, 23, 21, 20, 25, 16, 15, 19, 27, 24, 8, 7]"
deep_lasso,0.5,13,A,half_13_A,0.7142857142857143,"[0, 23, 21, 20, 25, 24, 16, 19, 27, 15, 9, 7]"
deep_lasso,0.5,13,B,half_13_B,0.7142857142857143,"[23, 0, 21, 20, 16, 15, 25, 19, 27, 24, 8, 4]"
deep_lasso,0.5,14,A,half_14_A,0.8461538461538461,"[23, 21, 0, 25, 20, 16, 24, 15, 19, 27, 26, 18]"
deep_lasso,0.5,14,B,half_14_B,0.8461538461538461,"[20, 0, 23, 21, 25, 16, 19, 27, 15, 24, 18, 9]"
deep_lasso,0.5,15,A,half_15_A,0.7142857142857143,"[0, 23, 21, 20, 25, 24, 19, 15, 27, 16, 9, 22]"
deep_lasso,0.5,15,B,half_15_B,0.8461538461538461,"[23, 21, 0, 20, 16, 25, 15, 19, 24, 27, 18, 7]"
deep_lasso,0.5,16,A,half_16_A,0.8461538461538461,"[0, 20, 21, 23, 25, 24, 19, 16, 27, 15, 18, 7]"
deep_lasso,0.5,16,B,half_16_B,0.7142857142857143,"[23, 0, 21, 20, 25, 24, 22, 16, 15, 2, 27, 7]"
deep_lasso,0.5,17,A,half_17_A,0.7142857142857143,"[0, 23, 21, 20, 25, 24, 19, 27, 16, 26, 15, 22]"
deep_lasso,0.5,17,B,half_17_B,0.8461538461538461,"[23, 0, 21, 20, 15, 16, 25, 24, 19, 27, 18, 7]"
deep_lasso,0.5,18,A,half_18_A,1.0,"[0, 23, 21, 20, 25, 24, 16, 19, 15, 18, 27, 2]"
deep_lasso,0.5,18,B,half_18_B,0.7142857142857143,"[0, 23, 21, 20, 24, 25, 27, 16, 15, 22, 19, 7]"
deep_lasso,0.5,19,A,half_19_A,0.8461538461538461,"[23, 21, 0, 20, 25, 24, 16, 27, 19, 15, 18, 26]"
deep_lasso,0.5,19,B,half_19_B,0.8461538461538461,"[0, 23, 20, 21, 16, 15, 25, 19, 24, 27, 7, 18]"
deep_lasso,0.5,20,A,half_20_A,0.8461538461538461,"[23, 0, 20, 21, 16, 19, 27, 25, 15, 24, 18, 7]"
deep_lasso,0.5,20,B,half_20_B,0.7142857142857143,"[0, 23, 21, 20, 25, 24, 27, 2, 26, 15, 9, 19]"
deep_lasso,0.5,21,A,half_21_A,0.8461538461538461,"[23, 0, 21, 20, 15, 16, 25, 19, 27, 24, 18, 7]"
deep_lasso,0.5,21,B,half_21_B,0.8461538461538461,"[23, 0, 21, 16, 25, 20, 19, 24, 15, 26, 27, 18]"
deep_lasso,0.5,22,A,half_22_A,0.7142857142857143,"[0, 23, 21, 20, 25, 24, 16, 15, 2, 7, 19, 1]"
deep_lasso,0.5,22,B,half_22_B,0.7142857142857143,"[23, 0, 21, 20, 25, 24, 27, 19, 16, 15, 26, 9]"
deep_lasso,0.5,23,A,half_23_A,0.7142857142857143,"[0, 23, 20, 21, 25, 24, 27, 8, 16, 15, 19, 7]"
deep_lasso,0.5,23,B,half_23_B,0.7142857142857143,"[0, 23, 21, 20, 25, 24, 16, 15, 19, 22, 27, 7]"
deep_lasso,0.5,24,A,half_24_A,1.0,"[23, 0, 21, 20, 25, 19, 16, 15, 27, 24, 2, 18]"
deep_lasso,0.5,24,B,half_24_B,0.8461538461538461,"[0, 20, 23, 21, 24, 25, 16, 15, 27, 19, 18, 26]"
deep_lasso,0.5,25,A,half_25_A,0.8461538461538461,"[23, 0, 21, 20, 25, 24, 19, 15, 16, 27, 26, 18]"
deep_lasso,0.5,25,B,half_25_B,1.0,"[23, 0, 21, 20, 16, 25, 24, 27, 19, 15, 18, 2]"
deep_lasso,0.5,26,A,half_26_A,1.0,"[23, 21, 0, 16, 20, 25, 19, 15, 24, 18, 2, 27]"
deep_lasso,0.5,26,B,half_26_B,0.7142857142857143,"[0, 23, 20, 21, 25, 24, 27, 19, 16, 15, 26, 17]"
deep_lasso,0.5,27,A,half_27_A,0.8461538461538461,"[23, 0, 21, 20, 16, 19, 25, 24, 27, 15, 18, 26]"
deep_lasso,0.5,27,B,half_27_B,0.8461538461538461,"[0, 23, 21, 20, 25, 24, 16, 15, 19, 27, 7, 2]"
deep_lasso,0.5,28,A,half_28_A,1.0,"[20, 0, 23, 21, 16, 25, 27, 15, 19, 24, 18, 2]"
deep_lasso,0.5,28,B,half_28_B,0.6,"[0, 23, 21, 24, 25, 20, 22, 27, 9, 15, 26, 19]"
deep_lasso,0.5,29,A,half_29_A,1.0,"[23, 0, 21, 20, 24, 16, 25, 27, 2, 19, 15, 18]"
deep_lasso,0.5,29,B,half_29_B,0.7142857142857143,"[23, 21, 0, 15, 20, 16, 25, 19, 7, 27, 24, 22]"
deep_lasso,0.7,0,,f70_00,0.8461538461538461,"[23, 0, 21, 20, 25, 16, 19, 24, 15, 27, 2, 26]"
deep_lasso,0.7,1,,f70_01,1.0,"[23, 21, 0, 25, 20, 19, 15, 16, 27, 24, 2, 18]"
deep_lasso,0.7,2,,f70_02,0.7142857142857143,"[23, 0, 21, 20, 19, 25, 16, 24, 27, 15, 9, 22]"
deep_lasso,0.7,3,,f70_03,1.0,"[23, 21, 0, 25, 16, 20, 15, 19, 24, 27, 18, 2]"
deep_lasso,0.7,4,,f70_04,1.0,"[23, 0, 21, 20, 25, 19, 16, 24, 15, 27, 2, 18]"
deep_lasso,0.7,5,,f70_05,1.0,"[23, 0, 21, 20, 25, 24, 16, 27, 15, 19, 2, 18]"
deep_lasso,0.7,6,,f70_06,0.8461538461538461,"[23, 0, 21, 20, 16, 19, 25, 15, 27, 24, 18, 9]"
deep_lasso,0.7,7,,f70_07,0.7142857142857143,"[23, 21, 0, 20, 16, 25, 15, 24, 19, 27, 26, 9]"
deep_lasso,0.7,8,,f70_08,0.8461538461538461,"[0, 23, 21, 20, 24, 25, 16, 19, 15, 27, 2, 26]"
deep_lasso,0.7,9,,f70_09,0.8461538461538461,"[23, 0, 21, 20, 16, 25, 19, 15, 27, 18, 24, 22]"
deep_lasso,0.7,10,,f70_10,0.8461538461538461,"[0, 23, 21, 20, 25, 16, 24, 19, 27, 15, 18, 26]"
deep_lasso,0.7,11,,f70_11,0.8461538461538461,"[23, 21, 0, 20, 25, 16, 19, 15, 24, 27, 2, 7]"
deep_lasso,0.7,12,,f70_12,1.0,"[23, 20, 0, 21, 25, 15, 24, 16, 19, 27, 18, 2]"
deep_lasso,0.7,13,,f70_13,0.8461538461538461,"[23, 21, 0, 25, 19, 16, 20, 15, 24, 27, 22, 18]"
deep_lasso,0.7,14,,f70_14,0.8461538461538461,"[23, 21, 0, 20, 25, 16, 15, 24, 19, 27, 18, 9]"
deep_lasso,0.7,15,,f70_15,0.8461538461538461,"[21, 23, 0, 16, 20, 25, 15, 19, 24, 27, 18, 9]"
deep_lasso,0.7,16,,f70_16,0.8461538461538461,"[23, 0, 21, 20, 25, 16, 24, 15, 19, 27, 8, 2]"
deep_lasso,0.7,17,,f70_17,0.8461538461538461,"[0, 23, 21, 20, 25, 24, 16, 15, 27, 19, 26, 2]"
deep_lasso,0.7,18,,f70_18,1.0,"[0, 23, 21, 20, 25, 16, 19, 15, 24, 27, 2, 18]"
deep_lasso,0.7,19,,f70_19,1.0,"[23, 21, 0, 20, 25, 24, 16, 15, 27, 19, 18, 2]"
deep_lasso,0.8,0,,f80_00,0.8461538461538461,"[23, 21, 0, 20, 25, 19, 15, 24, 16, 27, 26, 2]"
deep_lasso,0.8,1,,f80_01,0.8461538461538461,"[0, 15, 19, 21, 23, 25, 20, 27, 2, 16, 24, 9]"
deep_lasso,0.8,2,,f80_02,0.7142857142857143,"[23, 21, 0, 20, 19, 25, 15, 16, 27, 24, 26, 9]"
deep_lasso,0.8,3,,f80_03,0.7142857142857143,"[23, 0, 21, 20, 25, 24, 27, 15, 19, 16, 26, 7]"
deep_lasso,0.8,4,,f80_04,1.0,"[23, 21, 0, 20, 19, 25, 15, 16, 24, 27, 2, 18]"
deep_lasso,0.8,5,,f80_05,0.7142857142857143,"[23, 21, 0, 20, 25, 16, 15, 24, 19, 27, 26, 9]"
deep_lasso,0.8,6,,f80_06,0.8461538461538461,"[0, 23, 21, 20, 25, 16, 19, 15, 27, 24, 2, 26]"
deep_lasso,0.8,7,,f80_07,0.7142857142857143,"[20, 23, 21, 0, 24, 25, 27, 19, 16, 26, 9, 15]"
deep_lasso,0.8,8,,f80_08,0.7142857142857143,"[23, 21, 0, 20, 25, 15, 19, 16, 27, 24, 26, 9]"
deep_lasso,0.8,9,,f80_09,0.8461538461538461,"[0, 21, 23, 20, 25, 16, 19, 27, 15, 24, 18, 7]"
deep_lasso,0.8,10,,f80_10,0.7142857142857143,"[23, 21, 20, 0, 25, 24, 27, 19, 9, 26, 16, 15]"
deep_lasso,0.8,11,,f80_11,0.7142857142857143,"[23, 21, 20, 0, 25, 19, 16, 24, 27, 15, 26, 7]"
deep_lasso,0.8,12,,f80_12,0.8461538461538461,"[23, 21, 0, 20, 25, 24, 16, 19, 15, 27, 26, 2]"
deep_lasso,0.8,13,,f80_13,0.7142857142857143,"[23, 21, 20, 0, 25, 19, 15, 16, 27, 24, 9, 26]"
deep_lasso,0.8,14,,f80_14,0.7142857142857143,"[23, 21, 0, 25, 20, 19, 16, 15, 24, 27, 26, 7]"
deep_lasso,0.8,15,,f80_15,0.7142857142857143,"[23, 21, 20, 0, 25, 19, 15, 16, 27, 24, 26, 9]"
deep_lasso,0.8,16,,f80_16,0.7142857142857143,"[23, 21, 0, 20, 25, 16, 19, 15, 24, 27, 26, 9]"
deep_lasso,0.8,17,,f80_17,0.7142857142857143,"[23, 21, 0, 20, 25, 19, 16, 15, 24, 27, 26, 7]"
deep_lasso,0.8,18,,f80_18,0.7142857142857143,"[23, 20, 21, 0, 25, 24, 16, 19, 15, 27, 26, 9]"
deep_lasso,0.8,19,,f80_19,0.7142857142857143,"[23, 21, 0, 20, 25, 19, 16, 27, 15, 24, 26, 9]"
tabm,0.5,0,A,half_00_A,0.8461538461538461,"[0, 23, 20, 16, 19, 21, 2, 15, 27, 25, 24, 18]"
