method,fraction,group,run,half,J,set,native_size
xgb_shap,0.5,17,half_17_A,A,0.7142857142857143,"[21, 0, 23, 16, 24, 19, 25, 15, 20, 18, 26, 2]",
xgb_pfi,0.5,17,half_17_A,A,0.8461538461538461,"[21, 0, 16, 23, 20, 19, 2, 24, 15, 18, 26, 1]",
tabm_pfi,0.5,17,half_17_A,A,0.6,"[23, 0, 16, 21, 19, 20, 15, 2, 26, 17, 18, 27]",
deep_lasso,0.5,17,half_17_A,A,0.7142857142857143,"[23, 21, 0, 20, 25, 19, 24, 16, 27, 26, 15, 2]",
xgb_naive,0.5,17,half_17_A,A,0.4117647058823529,"[1, 21, 18, 0, 25, 24, 27, 15, 4, 5, 26, 2]",
xgb_midpoint,0.5,17,half_17_A,A,0.4117647058823529,"[21, 18, 1, 25, 24, 0, 27, 2, 15, 4, 26, 5]",
xgb_orbit,0.5,17,half_17_A,A,0.4117647058823529,"[21, 18, 1, 25, 27, 0, 24, 15, 4, 26, 2, 5]",
xgb_orbit_student,0.5,17,half_17_A,A,0.3333333333333333,"[25, 4, 26, 27, 6, 21, 3, 15, 13, 24, 5, 11]",
tabm_naive,0.5,17,half_17_A,A,0.7142857142857143,"[0, 20, 23, 26, 24, 18, 21, 1, 27, 25, 5, 19]",
tabm_midpoint,0.5,17,half_17_A,A,0.7142857142857143,"[20, 23, 0, 26, 24, 21, 18, 27, 1, 25, 19, 3]",
tabm_orbit,0.5,17,half_17_A,A,0.8461538461538461,"[20, 0, 23, 26, 24, 21, 18, 27, 1, 25, 5, 19]",
tabm_orbit_student,0.5,17,half_17_A,A,0.4117647058823529,"[26, 20, 1, 22, 0, 24, 3, 18, 21, 23, 28, 5]",
lasso_pair_q20,0.5,17,half_17_B,B,0.5,"[0, 23, 16, 26, 20, 25, 22, 5, 9, 4, 3, 12]",
linear_orbit_student,0.5,17,half_17_B,B,0.4117647058823529,"[0, 4, 16, 23, 20, 15, 17, 27, 1, 3, 5, 6]",
xgb_shap,0.5,17,half_17_B,B,0.8461538461538461,"[23, 21, 0, 19, 24, 16, 15, 18, 20, 9, 1, 7]",
xgb_pfi,0.5,17,half_17_B,B,0.8461538461538461,"[23, 0, 21, 19, 16, 15, 24, 18, 20, 28, 1, 27]",
tabm_pfi,0.5,17,half_17_B,B,0.7142857142857143,"[23, 0, 15, 16, 19, 21, 20, 25, 24, 2, 1, 27]",
deep_lasso,0.5,17,half_17_B,B,1.0,"[23, 0, 21, 15, 16, 20, 25, 19, 24, 27, 18, 7]",
xgb_naive,0.5,17,half_17_B,B,0.5,"[18, 0, 23, 8, 1, 27, 16, 4, 5, 17, 24, 26]",
xgb_midpoint,0.5,17,half_17_B,B,0.5,"[18, 0, 23, 8, 1, 27, 4, 17, 5, 16, 24, 26]",
xgb_orbit,0.5,17,half_17_B,B,0.5,"[18, 0, 23, 8, 1, 27, 16, 4, 17, 5, 24, 26]",
xgb_orbit_student,0.5,17,half_17_B,B,0.5,"[5, 0, 18, 4, 1, 23, 10, 8, 24, 17, 27, 26]",
tabm_naive,0.5,17,half_17_B,B,0.4117647058823529,"[0, 23, 21, 18, 4, 17, 24, 9, 12, 10, 26, 11]",
tabm_midpoint,0.5,17,half_17_B,B,0.4117647058823529,"[0, 23, 21, 18, 4, 24, 17, 12, 10, 9, 20, 26]",
tabm_orbit,0.5,17,half_17_B,B,0.4117647058823529,"[0, 23, 21, 4, 18, 17, 24, 12, 10, 9, 20, 26]",
tabm_orbit_student,0.5,17,half_17_B,B,0.4117647058823529,"[0, 4, 12, 21, 23, 10, 22, 17, 18, 26, 24, 14]",
lasso_pair_q20,0.5,18,half_18_A,A,0.2631578947368421,"[0, 25, 23, 20, 22, 28, 5, 17, 27, 18, 2, 3]",
linear_orbit_student,0.5,18,half_18_A,A,0.3333333333333333,"[25, 21, 0, 28, 20, 27, 15, 2, 7, 8, 26, 1]",
xgb_shap,0.5,18,half_18_A,A,0.7142857142857143,"[21, 23, 0, 16, 24, 19, 15, 25, 20, 18, 2, 17]",
xgb_pfi,0.5,18,half_18_A,A,0.7142857142857143,"[21, 0, 23, 16, 19, 15, 24, 20, 2, 25, 9, 1]",
tabm_pfi,0.5,18,half_18_A,A,0.7142857142857143,"[0, 23, 19, 15, 21, 16, 20, 2, 25, 22, 27, 9]",
deep_lasso,0.5,18,half_18_A,A,0.7142857142857143,"[23, 0, 21, 20, 19, 25, 16, 15, 18, 24, 9, 8]",
xgb_naive,0.5,18,half_18_A,A,0.3333333333333333,"[21, 18, 19, 25, 23, 20, 8, 15, 3, 2, 28, 12]",
xgb_midpoint,0.5,18,half_18_A,A,0.3333333333333333,"[21, 18, 19, 25, 23, 20, 8, 15, 3, 2, 28, 11]",
xgb_orbit,0.5,18,half_18_A,A,0.3333333333333333,"[21, 19, 18, 25, 23, 20, 8, 15, 3, 2, 28, 11]",
xgb_orbit_student,0.5,18,half_18_A,A,0.3333333333333333,"[21, 25, 11, 20, 23, 12, 15, 8, 22, 3, 19, 18]",
tabm_naive,0.5,18,half_18_A,A,0.4117647058823529,"[20, 23, 25, 0, 21, 19, 1, 6, 13, 12, 8, 2]",
tabm_midpoint,0.5,18,half_18_A,A,0.4117647058823529,"[20, 23, 25, 0, 21, 19, 6, 1, 13, 12, 2, 11]",
tabm_orbit,0.5,18,half_18_A,A,0.4117647058823529,"[20, 23, 25, 0, 21, 19, 1, 6, 13, 12, 2, 8]",
tabm_orbit_student,0.5,18,half_18_A,A,0.4117647058823529,"[25, 20, 6, 12, 23, 21, 0, 13, 11, 1, 19, 26]",
lasso_pair_q20,0.5,18,half_18_B,B,0.2631578947368421,"[20, 0, 21, 25, 16, 27, 6, 17, 7, 26, 8, 4]",
linear_orbit_student,0.5,18,half_18_B,B,0.3333333333333333,"[27, 25, 0, 20, 23, 15, 16, 18, 8, 17, 26, 22]",
xgb_shap,0.5,18,half_18_B,B,0.8461538461538461,"[23, 0, 21, 24, 16, 19, 15, 7, 20, 27, 1, 2]",
xgb_pfi,0.5,18,half_18_B,B,0.7142857142857143,"[23, 0, 21, 16, 24, 19, 18, 20, 15, 2, 28, 4]",
tabm_pfi,0.5,18,half_18_B,B,0.7142857142857143,"[23, 0, 16, 21, 15, 19, 20, 24, 2, 18, 27, 3]",
deep_lasso,0.5,18,half_18_B,B,0.8461538461538461,"[23, 0, 21, 16, 20, 25, 27, 15, 24, 19, 26, 7]",
xgb_naive,0.5,18,half_18_B,B,0.5,"[18, 19, 28, 16, 23, 21, 27, 15, 20, 24, 1, 7]",
xgb_midpoint,0.5,18,half_18_B,B,0.5,"[18, 19, 28, 23, 16, 21, 27, 15, 20, 24, 1, 7]",
xgb_orbit,0.5,18,half_18_B,B,0.5,"[18, 19, 28, 23, 16, 21, 27, 15, 20, 24, 7, 1]",
xgb_orbit_student,0.5,18,half_18_B,B,0.6,"[20, 24, 25, 21, 10, 23, 28, 27, 18, 15, 19, 11]",
tabm_naive,0.5,18,half_18_B,B,0.5,"[20, 21, 23, 24, 16, 25, 27, 3, 26, 5, 12, 9]",
tabm_midpoint,0.5,18,half_18_B,B,0.6,"[20, 21, 23, 25, 24, 16, 27, 26, 3, 5, 0, 4]",
tabm_orbit,0.5,18,half_18_B,B,0.6,"[20, 21, 23, 25, 16, 24, 27, 26, 3, 5, 4, 0]",
tabm_orbit_student,0.5,18,half_18_B,B,0.5,"[24, 25, 12, 20, 10, 21, 3, 5, 9, 27, 26, 23]",
lasso_pair_q20,0.5,19,half_19_A,A,0.4117647058823529,"[21, 0, 20, 25, 26, 16, 23, 2, 22, 5, 15, 4]",
linear_orbit_student,0.5,19,half_19_A,A,0.2631578947368421,"[21, 11, 22, 16, 25, 20, 26, 15, 18, 0, 2, 17]",
xgb_shap,0.5,19,half_19_A,A,0.7142857142857143,"[21, 23, 0, 24, 16, 19, 15, 18, 2, 20, 4, 28]",
xgb_pfi,0.5,19,half_19_A,A,0.7142857142857143,"[21, 0, 23, 16, 19, 15, 24, 20, 18, 2, 28, 17]",
tabm_pfi,0.5,19,half_19_A,A,0.7142857142857143,"[23, 0, 21, 19, 16, 15, 20, 2, 25, 18, 17, 1]",
deep_lasso,0.5,19,half_19_A,A,0.8461538461538461,"[23, 21, 0, 20, 16, 25, 15, 19, 18, 27, 24, 26]",
xgb_naive,0.5,19,half_19_A,A,0.6,"[16, 18, 21, 0, 23, 9, 27, 20, 17, 5, 25, 15]",
xgb_midpoint,0.5,19,half_19_A,A,0.6,"[16, 18, 0, 21, 23, 9, 20, 27, 7, 25, 17, 5]",
xgb_orbit,0.5,19,half_19_A,A,0.6,"[16, 18, 21, 0, 23, 27, 9, 20, 17, 5, 25, 7]",
xgb_orbit_student,0.5,19,half_19_A,A,0.4117647058823529,"[25, 10, 23, 21, 20, 12, 11, 9, 5, 16, 27, 0]",
tabm_naive,0.5,19,half_19_A,A,0.4117647058823529,"[16, 23, 0, 21, 20, 3, 18, 4, 2, 25, 11, 10]",
tabm_midpoint,0.5,19,half_19_A,A,0.5,"[16, 23, 0, 21, 20, 3, 4, 2, 18, 25, 11, 27]",
tabm_orbit,0.5,19,half_19_A,A,0.4117647058823529,"[16, 23, 0, 21, 20, 3, 4, 2, 18, 25, 11, 10]",
tabm_orbit_student,0.5,19,half_19_A,A,0.4117647058823529,"[23, 16, 3, 21, 4, 0, 11, 2, 20, 14, 25, 22]",
lasso_pair_q20,0.5,19,half_19_B,B,0.2631578947368421,"[20, 0, 27, 16, 22, 6, 10, 1, 2, 7, 12, 13]",
linear_orbit_student,0.5,19,half_19_B,B,0.5,"[22, 23, 17, 27, 5, 20, 16, 2, 0, 25, 1, 3]",
xgb_shap,0.5,19,half_19_B,B,0.8461538461538461,"[23, 21, 0, 16, 19, 24, 20, 25, 15, 7, 1, 18]",
xgb_pfi,0.5,19,half_19_B,B,0.8461538461538461,"[23, 0, 21, 16, 19, 20, 2, 24, 18, 15, 1, 8]",
tabm_pfi,0.5,19,half_19_B,B,0.7142857142857143,"[23, 0, 15, 16, 19, 20, 21, 2, 27, 24, 9, 25]",
deep_lasso,0.5,19,half_19_B,B,0.8461538461538461,"[23, 15, 0, 21, 20, 16, 19, 25, 7, 27, 18, 2]",
xgb_naive,0.5,19,half_19_B,B,0.4117647058823529,"[18, 23, 0, 20, 27, 1, 7, 2, 25, 5, 21, 6]",
xgb_midpoint,0.5,19,half_19_B,B,0.5,"[18, 23, 0, 27, 20, 21, 1, 2, 25, 7, 17, 5]",
xgb_orbit,0.5,19,half_19_B,B,0.5,"[18, 23, 0, 27, 20, 7, 2, 1, 25, 5, 21, 17]",
xgb_orbit_student,0.5,19,half_19_B,B,0.2631578947368421,"[23, 18, 14, 20, 27, 5, 6, 1, 0, 7, 3, 15]",
tabm_naive,0.5,19,half_19_B,B,0.3333333333333333,"[23, 16, 19, 17, 18, 5, 25, 3, 0, 6, 15, 12]",
tabm_midpoint,0.5,19,half_19_B,B,0.3333333333333333,"[23, 16, 19, 17, 25, 18, 3, 5, 6, 7, 0, 15]",
tabm_orbit,0.5,19,half_19_B,B,0.3333333333333333,"[23, 16, 19, 17, 25, 18, 3, 5, 6, 7, 0, 15]",
tabm_orbit_student,0.5,19,half_19_B,B,0.2631578947368421,"[23, 16, 17, 3, 12, 14, 6, 5, 25, 15, 19, 18]",
lasso_pair_q20,0.5,20,half_20_A,A,0.5,"[20, 0, 25, 16, 26, 6, 10, 14, 22, 15, 12, 1]",
linear_orbit_student,0.5,20,half_20_A,A,0.3333333333333333,"[23, 26, 20, 25, 16, 22, 7, 12, 18, 0, 19, 1]",
xgb_shap,0.5,20,half_20_A,A,0.7142857142857143,"[23, 21, 0, 19, 16, 15, 20, 24, 1, 18, 17, 28]",
xgb_pfi,0.5,20,half_20_A,A,0.8461538461538461,"[23, 21, 0, 19, 16, 20, 15, 18, 24, 1, 2, 12]",
tabm_pfi,0.5,20,half_20_A,A,0.8461538461538461,"[23, 0, 15, 19, 21, 16, 20, 24, 18, 2, 25, 1]",
deep_lasso,0.5,20,half_20_A,A,0.8461538461538461,"[23, 0, 20, 21, 19, 16, 15, 25, 27, 7, 18, 26]",
xgb_naive,0.5,20,half_20_A,A,0.5,"[18, 16, 23, 21, 19, 4, 0, 7, 5, 17, 8, 12]",
xgb_midpoint,0.5,20,half_20_A,A,0.5,"[18, 16, 23, 21, 19, 4, 17, 7, 0, 5, 8, 2]",
xgb_orbit,0.5,20,half_20_A,A,0.5,"[18, 16, 23, 21, 19, 4, 7, 17, 5, 0, 8, 2]",
xgb_orbit_student,0.5,20,half_20_A,A,0.3333333333333333,"[4, 23, 18, 8, 16, 7, 5, 21, 12, 17, 11, 2]",
tabm_naive,0.5,20,half_20_A,A,0.7142857142857143,"[23, 20, 26, 21, 1, 27, 11, 25, 4, 12, 17, 5]",
tabm_midpoint,0.5,20,half_20_A,A,0.5,"[23, 20, 21, 26, 1, 27, 11, 25, 4, 12, 17, 8]",
tabm_orbit,0.5,20,half_20_A,A,0.5,"[23, 20, 26, 21, 1, 27, 25, 11, 4, 12, 17, 8]",
tabm_orbit_student,0.5,20,half_20_A,A,0.6,"[23, 26, 11, 25, 20, 1, 12, 4, 27, 21, 17, 8]",
lasso_pair_q20,0.5,20,half_20_B,B,0.2631578947368421,"[21, 20, 0, 25, 28, 27, 9, 7, 13, 10, 8, 1]",
linear_orbit_student,0.5,20,half_20_B,B,0.2631578947368421,"[21, 23, 11, 20, 25, 7, 8, 15, 12, 28, 17, 27]",
xgb_shap,0.5,20,half_20_B,B,0.7142857142857143,"[21, 0, 24, 16, 25, 23, 19, 15, 18, 2, 7, 28]",
xgb_pfi,0.5,20,half_20_B,B,0.7142857142857143,"[21, 0, 16, 23, 19, 24, 2, 18, 25, 1, 20, 17]",
tabm_pfi,0.5,20,half_20_B,B,0.6,"[23, 0, 21, 16, 19, 20, 2, 25, 24, 27, 26, 1]",
deep_lasso,0.5,20,half_20_B,B,0.7142857142857143,"[23, 21, 0, 25, 20, 24, 15, 16, 19, 9, 27, 2]",
xgb_naive,0.5,20,half_20_B,B,0.6,"[18, 21, 25, 19, 16, 7, 26, 23, 5, 15, 27, 4]",
xgb_midpoint,0.5,20,half_20_B,B,0.5,"[18, 21, 25, 19, 16, 23, 7, 26, 5, 15, 4, 11]",
xgb_orbit,0.5,20,half_20_B,B,0.6,"[18, 21, 19, 25, 16, 7, 23, 5, 26, 15, 4, 27]",
xgb_orbit_student,0.5,20,half_20_B,B,0.3333333333333333,"[21, 11, 25, 23, 18, 12, 5, 26, 19, 7, 6, 16]",
tabm_naive,0.5,20,half_20_B,B,0.5,"[25, 21, 23, 19, 20, 8, 27, 7, 26, 12, 5, 15]",
tabm_midpoint,0.5,20,half_20_B,B,0.5,"[25, 21, 23, 19, 20, 8, 27, 7, 26, 12, 15, 5]",
tabm_orbit,0.5,20,half_20_B,B,0.5,"[25, 21, 23, 19, 20, 8, 27, 7, 26, 12, 15, 5]",
tabm_orbit_student,0.5,20,half_20_B,B,0.5,"[21, 8, 25, 12, 23, 5, 7, 11, 26, 22, 20, 15]",
lasso_pair_q20,0.5,21,half_21_A,A,0.2631578947368421,"[20, 27, 25, 16, 9, 5, 2, 15, 19, 10, 28, 21]",
linear_orbit_student,0.5,21,half_21_A,A,0.3333333333333333,"[23, 16, 28, 21, 17, 20, 6, 27, 25, 15, 2, 1]",
xgb_shap,0.5,21,half_21_A,A,0.8461538461538461,"[23, 21, 0, 19, 24, 20, 16, 15, 18, 7, 27, 2]",
xgb_pfi,0.5,21,half_21_A,A,0.8461538461538461,"[23, 0, 21, 19, 20, 16, 15, 2, 24, 27, 18, 28]",
tabm_pfi,0.5,21,half_21_A,A,0.7142857142857143,"[23, 0, 15, 19, 16, 21, 20, 2, 27, 25, 22, 17]",
deep_lasso,0.5,21,half_21_A,A,1.0,"[23, 21, 20, 0, 15, 16, 19, 25, 27, 18, 7, 24]",
xgb_naive,0.5,21,half_21_A,A,0.5,"[23, 16, 28, 15, 21, 17, 19, 4, 27, 7, 25, 11]",
xgb_midpoint,0.5,21,half_21_A,A,0.5,"[23, 16, 21, 15, 28, 19, 17, 7, 4, 25, 27, 26]",
xgb_orbit,0.5,21,half_21_A,A,0.5,"[23, 16, 28, 15, 21, 19, 17, 4, 25, 7, 27, 11]",
xgb_orbit_student,0.5,21,half_21_A,A,0.3333333333333333,"[25, 23, 11, 21, 15, 26, 28, 4, 16, 13, 17, 27]",
tabm_naive,0.5,21,half_21_A,A,0.4117647058823529,"[23, 20, 21, 16, 4, 0, 5, 28, 10, 13, 27, 6]",
tabm_midpoint,0.5,21,half_21_A,A,0.4117647058823529,"[23, 20, 21, 16, 0, 4, 28, 5, 27, 10, 13, 6]",
tabm_orbit,0.5,21,half_21_A,A,0.4117647058823529,"[23, 20, 21, 16, 0, 4, 5, 28, 27, 13, 10, 6]",
tabm_orbit_student,0.5,21,half_21_A,A,0.4117647058823529,"[23, 4, 28, 22, 10, 13, 16, 12, 20, 5, 21, 6]",
lasso_pair_q20,0.5,21,half_21_B,B,0.5,"[20, 0, 25, 16, 23, 26, 15, 14, 7, 1, 3, 4]",
linear_orbit_student,0.5,21,half_21_B,B,0.5,"[21, 20, 23, 25, 3, 9, 12, 22, 27, 0, 16, 10]",
xgb_shap,0.5,21,half_21_B,B,0.7142857142857143,"[23, 21, 0, 16, 24, 19, 25, 15, 18, 1, 7, 8]",
xgb_pfi,0.5,21,half_21_B,B,0.7142857142857143,"[21, 23, 0, 16, 19, 24, 18, 15, 2, 20, 8, 25]",
tabm_pfi,0.5,21,half_21_B,B,0.8461538461538461,"[23, 0, 16, 15, 19, 21, 20, 24, 2, 18, 25, 1]",
deep_lasso,0.5,21,half_21_B,B,0.8461538461538461,"[23, 21, 16, 25, 0, 19, 15, 20, 26, 18, 24, 27]",
xgb_naive,0.5,21,half_21_B,B,0.4117647058823529,"[18, 23, 0, 19, 21, 25, 24, 8, 15, 9, 4, 12]",
xgb_midpoint,0.5,21,half_21_B,B,0.4117647058823529,"[18, 23, 0, 21, 19, 25, 8, 24, 9, 4, 15, 2]",
xgb_orbit,0.5,21,half_21_B,B,0.4117647058823529,"[18, 23, 0, 21, 19, 25, 8, 4, 9, 24, 15, 2]",
xgb_orbit_student,0.5,21,half_21_B,B,0.3333333333333333,"[14, 21, 23, 18, 10, 12, 13, 0, 9, 4, 8, 19]",
tabm_naive,0.5,21,half_21_B,B,0.5,"[0, 23, 21, 20, 18, 27, 24, 25, 3, 9, 4, 6]",
tabm_midpoint,0.5,21,half_21_B,B,0.6,"[23, 0, 21, 20, 18, 27, 25, 24, 3, 9, 19, 4]",
tabm_orbit,0.5,21,half_21_B,B,0.6,"[23, 0, 21, 20, 18, 27, 25, 24, 3, 9, 19, 4]",
tabm_orbit_student,0.5,21,half_21_B,B,0.3333333333333333,"[21, 3, 23, 20, 18, 27, 0, 9, 12, 14, 6, 17]",
lasso_pair_q20,0.5,22,half_22_A,A,0.4117647058823529,"[0, 23, 16, 25, 26, 27, 9, 2, 5, 3, 1, 4]",
linear_orbit_student,0.5,22,half_22_A,A,0.2631578947368421,"[26, 15, 25, 6, 27, 21, 10, 20, 2, 7, 16, 0]",
xgb_shap,0.5,22,half_22_A,A,0.7142857142857143,"[21, 23, 0, 24, 19, 16, 25, 20, 15, 18, 17, 7]",
xgb_pfi,0.5,22,half_22_A,A,0.7142857142857143,"[21, 0, 23, 19, 16, 20, 18, 15, 24, 2, 25, 22]",
tabm_pfi,0.5,22,half_22_A,A,0.6,"[0, 23, 21, 16, 20, 15, 19, 2, 27, 24, 17, 12]",
deep_lasso,0.5,22,half_22_A,A,1.0,"[0, 21, 23, 20, 25, 16, 15, 24, 19, 27, 7, 18]",
xgb_naive,0.5,22,half_22_A,A,0.3333333333333333,"[19, 18, 23, 17, 7, 15, 27, 6, 1, 2, 3, 20]",
xgb_midpoint,0.5,22,half_22_A,A,0.3333333333333333,"[19, 18, 23, 17, 7, 15, 6, 24, 27, 2, 3, 8]",
xgb_orbit,0.5,22,half_22_A,A,0.3333333333333333,"[19, 18, 23, 17, 7, 15, 6, 3, 27, 1, 24, 8]",
xgb_orbit_student,0.5,22,half_22_A,A,0.2631578947368421,"[23, 18, 13, 19, 3, 6, 24, 7, 17, 15, 1, 8]",
tabm_naive,0.5,22,half_22_A,A,0.3333333333333333,"[23, 15, 0, 2, 20, 25, 7, 24, 6, 18, 26, 9]",
tabm_midpoint,0.5,22,half_22_A,A,0.3333333333333333,"[23, 15, 0, 25, 2, 20, 24, 6, 7, 18, 26, 9]",
tabm_orbit,0.5,22,half_22_A,A,0.3333333333333333,"[23, 15, 0, 25, 2, 20, 24, 6, 7, 18, 26, 9]",
tabm_orbit_student,0.5,22,half_22_A,A,0.2,"[23, 6, 26, 14, 15, 24, 2, 9, 12, 18, 7, 0]",
lasso_pair_q20,0.5,22,half_22_B,B,0.2631578947368421,"[20, 25, 16, 26, 27, 7, 9, 21, 22, 2, 28, 8]",
linear_orbit_student,0.5,22,half_22_B,B,0.3333333333333333,"[23, 20, 27, 15, 22, 16, 25, 17, 8, 26, 7, 2]",
xgb_shap,0.5,22,half_22_B,B,1.0,"[23, 21, 0, 16, 24, 19, 15, 18, 1, 20, 7, 2]",
xgb_pfi,0.5,22,half_22_B,B,0.8461538461538461,"[23, 21, 0, 16, 19, 20, 24, 15, 18, 2, 1, 7]",
tabm_pfi,0.5,22,half_22_B,B,0.8461538461538461,"[23, 0, 19, 16, 21, 15, 20, 27, 25, 2, 18, 24]",
deep_lasso,0.5,22,half_22_B,B,0.8461538461538461,"[23, 21, 19, 0, 16, 15, 25, 20, 27, 18, 26, 24]",
xgb_naive,0.5,22,half_22_B,B,0.3333333333333333,"[23, 19, 18, 27, 8, 0, 15, 21, 5, 9, 3, 28]",
xgb_midpoint,0.5,22,half_22_B,B,0.3333333333333333,"[23, 19, 18, 27, 0, 15, 21, 8, 5, 9, 3, 28]",
xgb_orbit,0.5,22,half_22_B,B,0.3333333333333333,"[23, 19, 18, 27, 0, 8, 15, 5, 21, 3, 9, 28]",
xgb_orbit_student,0.5,22,half_22_B,B,0.2631578947368421,"[23, 8, 27, 26, 19, 5, 3, 22, 15, 12, 10, 14]",
tabm_naive,0.5,22,half_22_B,B,0.3333333333333333,"[23, 16, 21, 27, 18, 2, 20, 5, 9, 17, 3, 8]",
tabm_midpoint,0.5,22,half_22_B,B,0.3333333333333333,"[23, 16, 21, 27, 18, 2, 20, 5, 9, 17, 3, 8]",
tabm_orbit,0.5,22,half_22_B,B,0.3333333333333333,"[23, 16, 21, 27, 18, 2, 5, 20, 9, 17, 3, 8]",
tabm_orbit_student,0.5,22,half_22_B,B,0.2631578947368421,"[23, 28, 16, 22, 5, 2, 17, 27, 21, 9, 3, 18]",
lasso_pair_q20,0.5,23,half_23_A,A,0.5,"[20, 0, 23, 16, 25, 22, 4, 2, 26, 15, 14, 6]",
linear_orbit_student,0.5,23,half_23_A,A,0.5,"[0, 16, 20, 23, 25, 5, 2, 1, 3, 4, 6, 9]",
xgb_shap,0.5,23,half_23_A,A,0.7142857142857143,"[23, 0, 21, 24, 16, 19, 15, 20, 25, 27, 18, 7]",
xgb_pfi,0.5,23,half_23_A,A,0.8461538461538461,"[23, 0, 21, 19, 24, 16, 15, 20, 17, 2, 18, 1]",
tabm_pfi,0.5,23,half_23_A,A,0.8461538461538461,"[0, 23, 21, 20, 16, 19, 27, 15, 24, 2, 25, 18]",
deep_lasso,0.5,23,half_23_A,A,0.7142857142857143,"[0, 23, 21, 20, 25, 24, 27, 15, 19, 16, 26, 8]",
xgb_naive,0.5,23,half_23_A,A,0.4117647058823529,"[1, 0, 2, 23, 5, 25, 20, 21, 17, 28, 12, 24]",
xgb_midpoint,0.5,23,half_23_A,A,0.4117647058823529,"[0, 23, 1, 2, 5, 21, 20, 25, 28, 17, 24, 12]",
xgb_orbit,0.5,23,half_23_A,A,0.4117647058823529,"[0, 1, 23, 2, 5, 20, 21, 25, 17, 28, 12, 24]",
xgb_orbit_student,0.5,23,half_23_A,A,0.3333333333333333,"[12, 1, 25, 2, 14, 5, 20, 21, 28, 0, 23, 17]",
tabm_naive,0.5,23,half_23_A,A,0.2631578947368421,"[0, 20, 23, 16, 21, 17, 24, 13, 25, 9, 11, 14]",
tabm_midpoint,0.5,23,half_23_A,A,0.2631578947368421,"[0, 23, 20, 16, 21, 24, 17, 13, 25, 9, 11, 14]",
tabm_orbit,0.5,23,half_23_A,A,0.2631578947368421,"[0, 23, 20, 16, 21, 17, 24, 13, 25, 9, 11, 14]",
tabm_orbit_student,0.5,23,half_23_A,A,0.2631578947368421,"[0, 14, 17, 11, 20, 13, 24, 23, 21, 9, 16, 25]",
lasso_pair_q20,0.5,23,half_23_B,B,0.2631578947368421,"[20, 0, 21, 25, 26, 19, 27, 4, 18, 7, 2, 22]",
linear_orbit_student,0.5,23,half_23_B,B,0.4117647058823529,"[21, 14, 2, 22, 26, 15, 27, 20, 18, 25, 0, 1]",
xgb_shap,0.5,23,half_23_B,B,0.8461538461538461,"[21, 23, 0, 16, 19, 24, 15, 20, 2, 18, 4, 7]",
xgb_pfi,0.5,23,half_23_B,B,0.8461538461538461,"[21, 0, 23, 16, 19, 18, 20, 2, 15, 24, 27, 9]",
tabm_pfi,0.5,23,half_23_B,B,0.6,"[23, 0, 16, 19, 15, 21, 20, 2, 9, 18, 3, 1]",
deep_lasso,0.5,23,half_23_B,B,0.8461538461538461,"[21, 23, 0, 20, 16, 15, 25, 19, 22, 27, 18, 7]",
xgb_naive,0.5,23,half_23_B,B,0.4117647058823529,"[18, 21, 23, 4, 8, 2, 17, 15, 7, 19, 26, 24]",
xgb_midpoint,0.5,23,half_23_B,B,0.4117647058823529,"[18, 21, 23, 4, 8, 2, 17, 26, 24, 15, 7, 16]",
xgb_orbit,0.5,23,half_23_B,B,0.3333333333333333,"[18, 21, 23, 4, 2, 8, 15, 17, 7, 26, 24, 3]",
xgb_orbit_student,0.5,23,half_23_B,B,0.2631578947368421,"[18, 23, 21, 4, 14, 15, 26, 2, 8, 24, 11, 22]",
tabm_naive,0.5,23,half_23_B,B,0.5,"[23, 21, 0, 2, 4, 20, 25, 15, 26, 17, 18, 16]",
tabm_midpoint,0.5,23,half_23_B,B,0.5,"[23, 21, 0, 2, 4, 25, 15, 20, 17, 26, 18, 6]",
tabm_orbit,0.5,23,half_23_B,B,0.5,"[23, 21, 0, 2, 4, 25, 15, 20, 26, 17, 18, 6]",
tabm_orbit_student,0.5,23,half_23_B,B,0.4117647058823529,"[21, 23, 28, 14, 4, 2, 22, 26, 10, 6, 25, 0]",
lasso_pair_q20,0.5,24,half_24_A,A,0.4117647058823529,"[0, 25, 20, 26, 1, 5, 6, 22, 13, 21, 9, 14]",
linear_orbit_student,0.5,24,half_24_A,A,0.4117647058823529,"[10, 25, 9, 26, 15, 0, 17, 20, 22, 23, 19, 4]",
xgb_shap,0.5,24,half_24_A,A,0.8461538461538461,"[23, 0, 21, 16, 19, 15, 25, 20, 24, 18, 2, 7]",
xgb_pfi,0.5,24,half_24_A,A,0.8461538461538461,"[23, 0, 16, 21, 19, 18, 2, 20, 24, 25, 1, 27]",
tabm_pfi,0.5,24,half_24_A,A,0.8461538461538461,"[23, 0, 16, 15, 21, 19, 2, 20, 27, 24, 18, 25]",
deep_lasso,0.5,24,half_24_A,A,1.0,"[23, 0, 21, 19, 20, 25, 16, 15, 27, 24, 18, 7]",
xgb_naive,0.5,24,half_24_A,A,0.2631578947368421,"[17, 8, 2, 1, 15, 21, 25, 18, 24, 11, 10, 7]",
xgb_midpoint,0.5,24,half_24_A,A,0.3333333333333333,"[17, 8, 15, 21, 2, 25, 1, 11, 18, 24, 23, 10]",
