method,run,group,fraction,half,k,reference_jaccard,features,native_count,seconds
stability_selection,half_09_B,9,0.5,B,8,0.6,"[0, 25, 27, 2, 16, 1, 15, 3]",23.0,1.3727527500595897
stability_selection,half_09_B,9,0.5,B,10,0.42857142857142855,"[0, 25, 27, 2, 16, 1, 15, 3, 19, 6]",23.0,1.3727527500595897
stability_selection,half_09_B,9,0.5,B,12,0.5,"[0, 25, 27, 2, 16, 1, 15, 3, 19, 6, 9, 28]",23.0,1.3727527500595897
stability_selection,half_09_B,9,0.5,B,14,0.6470588235294118,"[0, 25, 27, 2, 16, 1, 15, 3, 19, 6, 9, 28, 7, 20]",23.0,1.3727527500595897
stability_selection,half_10_A,10,0.5,A,4,0.6,"[0, 25, 16, 27]",23.0,1.3121155831031501
stability_selection,half_10_A,10,0.5,A,8,0.45454545454545453,"[0, 25, 16, 27, 15, 28, 19, 8]",23.0,1.3121155831031501
stability_selection,half_10_A,10,0.5,A,10,0.5384615384615384,"[0, 25, 16, 27, 15, 28, 19, 8, 26, 9]",23.0,1.3121155831031501
stability_selection,half_10_A,10,0.5,A,12,0.6,"[0, 25, 16, 27, 15, 28, 19, 8, 26, 9, 17, 7]",23.0,1.3121155831031501
stability_selection,half_10_A,10,0.5,A,14,0.6470588235294118,"[0, 25, 16, 27, 15, 28, 19, 8, 26, 9, 17, 7, 4, 18]",23.0,1.3121155831031501
stability_selection,half_10_B,10,0.5,B,4,0.6,"[0, 25, 27, 2]",22.0,0.9399254580494016
stability_selection,half_10_B,10,0.5,B,8,0.7777777777777778,"[0, 25, 27, 2, 16, 26, 15, 7]",22.0,0.9399254580494016
stability_selection,half_10_B,10,0.5,B,10,0.6666666666666666,"[0, 25, 27, 2, 16, 26, 15, 7, 6, 8]",22.0,0.9399254580494016
stability_selection,half_10_B,10,0.5,B,12,0.6,"[0, 25, 27, 2, 16, 26, 15, 7, 6, 8, 4, 28]",22.0,0.9399254580494016
stability_selection,half_10_B,10,0.5,B,14,0.5555555555555556,"[0, 25, 27, 2, 16, 26, 15, 7, 6, 8, 4, 28, 1, 3]",22.0,0.9399254580494016
stability_selection,half_11_A,11,0.5,A,4,0.6,"[0, 27, 25, 2]",22.0,1.2960705000441521
stability_selection,half_11_A,11,0.5,A,8,0.6,"[0, 27, 25, 2, 16, 15, 17, 7]",22.0,1.2960705000441521
stability_selection,half_11_A,11,0.5,A,10,0.5384615384615384,"[0, 27, 25, 2, 16, 15, 17, 7, 22, 5]",22.0,1.2960705000441521
stability_selection,half_11_A,11,0.5,A,12,0.5,"[0, 27, 25, 2, 16, 15, 17, 7, 22, 5, 10, 8]",22.0,1.2960705000441521
stability_selection,half_11_A,11,0.5,A,14,0.5555555555555556,"[0, 27, 25, 2, 16, 15, 17, 7, 22, 5, 10, 8, 1, 26]",22.0,1.2960705000441521
stability_selection,half_11_B,11,0.5,B,4,0.6,"[0, 25, 20, 16]",23.0,1.0804764169733971
stability_selection,half_11_B,11,0.5,B,8,0.6,"[0, 25, 20, 16, 26, 7, 28, 2]",23.0,1.0804764169733971
stability_selection,half_11_B,11,0.5,B,10,0.8181818181818182,"[0, 25, 20, 16, 26, 7, 28, 2, 15, 9]",23.0,1.0804764169733971
stability_selection,half_11_B,11,0.5,B,12,0.7142857142857143,"[0, 25, 20, 16, 26, 7, 28, 2, 15, 9, 19, 5]",23.0,1.0804764169733971
stability_selection,half_11_B,11,0.5,B,14,0.6470588235294118,"[0, 25, 20, 16, 26, 7, 28, 2, 15, 9, 19, 5, 18, 3]",23.0,1.0804764169733971
stability_selection,half_12_A,12,0.5,A,4,0.3333333333333333,"[0, 25, 2, 16]",22.0,1.2509202091023326
stability_selection,half_12_A,12,0.5,A,8,0.6,"[0, 25, 2, 16, 26, 27, 17, 7]",22.0,1.2509202091023326
stability_selection,half_12_A,12,0.5,A,10,0.6666666666666666,"[0, 25, 2, 16, 26, 27, 17, 7, 15, 5]",22.0,1.2509202091023326
stability_selection,half_12_A,12,0.5,A,12,0.6,"[0, 25, 2, 16, 26, 27, 17, 7, 15, 5, 4, 28]",22.0,1.2509202091023326
stability_selection,half_12_A,12,0.5,A,14,0.5555555555555556,"[0, 25, 2, 16, 26, 27, 17, 7, 15, 5, 4, 28, 13, 9]",22.0,1.2509202091023326
stability_selection,half_12_B,12,0.5,B,4,0.6,"[0, 25, 27, 2]",21.0,0.961946208961308
stability_selection,half_12_B,12,0.5,B,8,0.6,"[0, 25, 27, 2, 15, 16, 8, 28]",21.0,0.961946208961308
stability_selection,half_12_B,12,0.5,B,10,0.6666666666666666,"[0, 25, 27, 2, 15, 16, 8, 28, 6, 7]",21.0,0.961946208961308
stability_selection,half_12_B,12,0.5,B,12,0.5,"[0, 25, 27, 2, 15, 16, 8, 28, 6, 7, 13, 4]",21.0,0.961946208961308
stability_selection,half_12_B,12,0.5,B,14,0.6470588235294118,"[0, 25, 27, 2, 15, 16, 8, 28, 6, 7, 13, 4, 19, 20]",21.0,0.961946208961308
stability_selection,half_13_A,13,0.5,A,4,0.6,"[0, 25, 27, 26]",22.0,1.222145708044991
stability_selection,half_13_A,13,0.5,A,8,0.7777777777777778,"[0, 25, 27, 26, 2, 16, 15, 28]",22.0,1.222145708044991
stability_selection,half_13_A,13,0.5,A,10,0.6666666666666666,"[0, 25, 27, 26, 2, 16, 15, 28, 9, 1]",22.0,1.222145708044991
stability_selection,half_13_A,13,0.5,A,12,0.8461538461538461,"[0, 25, 27, 26, 2, 16, 15, 28, 9, 1, 20, 7]",22.0,1.222145708044991
stability_selection,half_13_A,13,0.5,A,14,0.75,"[0, 25, 27, 26, 2, 16, 15, 28, 9, 1, 20, 7, 8, 3]",22.0,1.222145708044991
stability_selection,half_13_B,13,0.5,B,4,0.6,"[0, 25, 27, 2]",21.0,1.6312058749608696
stability_selection,half_13_B,13,0.5,B,8,0.6,"[0, 25, 27, 2, 16, 8, 15, 1]",21.0,1.6312058749608696
stability_selection,half_13_B,13,0.5,B,10,0.5384615384615384,"[0, 25, 27, 2, 16, 8, 15, 1, 3, 26]",21.0,1.6312058749608696
stability_selection,half_13_B,13,0.5,B,12,0.4117647058823529,"[0, 25, 27, 2, 16, 8, 15, 1, 3, 26, 19, 4]",21.0,1.6312058749608696
stability_selection,half_13_B,13,0.5,B,14,0.5555555555555556,"[0, 25, 27, 2, 16, 8, 15, 1, 3, 26, 19, 4, 28, 18]",21.0,1.6312058749608696
stability_selection,half_14_A,14,0.5,A,4,0.3333333333333333,"[0, 25, 2, 16]",22.0,0.9117282500956208
stability_selection,half_14_A,14,0.5,A,8,0.7777777777777778,"[0, 25, 2, 16, 27, 26, 5, 15]",22.0,0.9117282500956208
stability_selection,half_14_A,14,0.5,A,10,0.6666666666666666,"[0, 25, 2, 16, 27, 26, 5, 15, 22, 28]",22.0,0.9117282500956208
stability_selection,half_14_A,14,0.5,A,12,0.6,"[0, 25, 2, 16, 27, 26, 5, 15, 22, 28, 14, 21]",22.0,0.9117282500956208
stability_selection,half_14_A,14,0.5,A,14,0.47368421052631576,"[0, 25, 2, 16, 27, 26, 5, 15, 22, 28, 14, 21, 17, 10]",22.0,0.9117282500956208
stability_selection,half_14_B,14,0.5,B,4,1.0,"[0, 20, 25, 27]",22.0,1.030963791999966
stability_selection,half_14_B,14,0.5,B,8,0.6,"[0, 20, 25, 27, 16, 28, 2, 9]",22.0,1.030963791999966
stability_selection,half_14_B,14,0.5,B,10,0.8181818181818182,"[0, 20, 25, 27, 16, 28, 2, 9, 15, 7]",22.0,1.030963791999966
stability_selection,half_14_B,14,0.5,B,12,0.7142857142857143,"[0, 20, 25, 27, 16, 28, 2, 9, 15, 7, 19, 3]",22.0,1.030963791999966
stability_selection,half_14_B,14,0.5,B,14,0.6470588235294118,"[0, 20, 25, 27, 16, 28, 2, 9, 15, 7, 19, 3, 4, 18]",22.0,1.030963791999966
stability_selection,half_15_A,15,0.5,A,4,0.6,"[0, 25, 27, 16]",23.0,1.3465687499847263
stability_selection,half_15_A,15,0.5,A,8,0.6,"[0, 25, 27, 16, 9, 1, 15, 2]",23.0,1.3465687499847263
stability_selection,half_15_A,15,0.5,A,10,0.5384615384615384,"[0, 25, 27, 16, 9, 1, 15, 2, 26, 19]",23.0,1.3465687499847263
stability_selection,half_15_A,15,0.5,A,12,0.6,"[0, 25, 27, 16, 9, 1, 15, 2, 26, 19, 5, 7]",23.0,1.3465687499847263
stability_selection,half_15_A,15,0.5,A,14,0.6470588235294118,"[0, 25, 27, 16, 9, 1, 15, 2, 26, 19, 5, 7, 22, 6]",23.0,1.3465687499847263
stability_selection,half_15_B,15,0.5,B,4,0.6,"[0, 25, 2, 27]",21.0,1.1222137920558453
stability_selection,half_15_B,15,0.5,B,8,0.6,"[0, 25, 2, 27, 16, 15, 3, 17]",21.0,1.1222137920558453
stability_selection,half_15_B,15,0.5,B,10,0.6666666666666666,"[0, 25, 2, 27, 16, 15, 3, 17, 26, 28]",21.0,1.1222137920558453
stability_selection,half_15_B,15,0.5,B,12,0.6,"[0, 25, 2, 27, 16, 15, 3, 17, 26, 28, 7, 8]",21.0,1.1222137920558453
stability_selection,half_15_B,15,0.5,B,14,0.6470588235294118,"[0, 25, 2, 27, 16, 15, 3, 17, 26, 28, 7, 8, 10, 22]",21.0,1.1222137920558453
stability_selection,half_16_A,16,0.5,A,4,0.6,"[0, 25, 27, 2]",22.0,0.9585548331961036
stability_selection,half_16_A,16,0.5,A,8,0.7777777777777778,"[0, 25, 27, 2, 16, 26, 15, 1]",22.0,0.9585548331961036
stability_selection,half_16_A,16,0.5,A,10,0.6666666666666666,"[0, 25, 27, 2, 16, 26, 15, 1, 6, 7]",22.0,0.9585548331961036
stability_selection,half_16_A,16,0.5,A,12,0.6,"[0, 25, 27, 2, 16, 26, 15, 1, 6, 7, 28, 8]",22.0,0.9585548331961036
stability_selection,half_16_A,16,0.5,A,14,0.6470588235294118,"[0, 25, 27, 2, 16, 26, 15, 1, 6, 7, 28, 8, 22, 21]",22.0,0.9585548331961036
stability_selection,half_16_B,16,0.5,B,4,0.6,"[0, 25, 27, 2]",25.0,1.3071027910336852
stability_selection,half_16_B,16,0.5,B,8,0.45454545454545453,"[0, 25, 27, 2, 16, 9, 18, 24]",25.0,1.3071027910336852
stability_selection,half_16_B,16,0.5,B,10,0.5384615384615384,"[0, 25, 27, 2, 16, 9, 18, 24, 15, 26]",25.0,1.3071027910336852
stability_selection,half_16_B,16,0.5,B,12,0.6,"[0, 25, 27, 2, 16, 9, 18, 24, 15, 26, 22, 3]",25.0,1.3071027910336852
stability_selection,half_16_B,16,0.5,B,14,0.6470588235294118,"[0, 25, 27, 2, 16, 9, 18, 24, 15, 26, 22, 3, 7, 8]",25.0,1.3071027910336852
stability_selection,half_17_A,17,0.5,A,4,0.3333333333333333,"[21, 0, 25, 2]",24.0,1.1038476249668747
stability_selection,half_17_A,17,0.5,A,8,0.6,"[21, 0, 25, 2, 26, 27, 16, 1]",24.0,1.1038476249668747
stability_selection,half_17_A,17,0.5,A,10,0.5384615384615384,"[21, 0, 25, 2, 26, 27, 16, 1, 15, 19]",24.0,1.1038476249668747
stability_selection,half_17_A,17,0.5,A,12,0.5,"[21, 0, 25, 2, 26, 27, 16, 1, 15, 19, 5, 28]",24.0,1.1038476249668747
stability_selection,half_17_A,17,0.5,A,14,0.5555555555555556,"[21, 0, 25, 2, 26, 27, 16, 1, 15, 19, 5, 28, 3, 9]",24.0,1.1038476249668747
stability_selection,half_17_B,17,0.5,B,4,0.6,"[0, 25, 27, 16]",21.0,1.4923152499832213
stability_selection,half_17_B,17,0.5,B,8,0.45454545454545453,"[0, 25, 27, 16, 15, 22, 7, 9]",21.0,1.4923152499832213
stability_selection,half_17_B,17,0.5,B,10,0.5384615384615384,"[0, 25, 27, 16, 15, 22, 7, 9, 28, 4]",21.0,1.4923152499832213
stability_selection,half_17_B,17,0.5,B,12,0.6,"[0, 25, 27, 16, 15, 22, 7, 9, 28, 4, 3, 6]",21.0,1.4923152499832213
stability_selection,half_17_B,17,0.5,B,14,0.6470588235294118,"[0, 25, 27, 16, 15, 22, 7, 9, 28, 4, 3, 6, 20, 2]",21.0,1.4923152499832213
stability_selection,half_18_A,18,0.5,A,4,0.3333333333333333,"[0, 25, 16, 15]",26.0,1.518845375161618
stability_selection,half_18_A,18,0.5,A,8,0.6,"[0, 25, 16, 15, 3, 7, 2, 26]",26.0,1.518845375161618
stability_selection,half_18_A,18,0.5,A,10,0.6666666666666666,"[0, 25, 16, 15, 3, 7, 2, 26, 28, 13]",26.0,1.518845375161618
stability_selection,half_18_A,18,0.5,A,12,0.5,"[0, 25, 16, 15, 3, 7, 2, 26, 28, 13, 8, 18]",26.0,1.518845375161618
stability_selection,half_18_A,18,0.5,A,14,0.6470588235294118,"[0, 25, 16, 15, 3, 7, 2, 26, 28, 13, 8, 18, 20, 27]",26.0,1.518845375161618
stability_selection,half_18_B,18,0.5,B,4,0.6,"[0, 27, 25, 2]",21.0,1.0042991251684725
stability_selection,half_18_B,18,0.5,B,8,0.45454545454545453,"[0, 27, 25, 2, 26, 7, 22, 18]",21.0,1.0042991251684725
stability_selection,half_18_B,18,0.5,B,10,0.6666666666666666,"[0, 27, 25, 2, 26, 7, 22, 18, 16, 28]",21.0,1.0042991251684725
stability_selection,half_18_B,18,0.5,B,12,0.6,"[0, 27, 25, 2, 26, 7, 22, 18, 16, 28, 17, 10]",21.0,1.0042991251684725
stability_selection,half_18_B,18,0.5,B,14,0.5555555555555556,"[0, 27, 25, 2, 26, 7, 22, 18, 16, 28, 17, 10, 19, 1]",21.0,1.0042991251684725
stability_selection,half_19_A,19,0.5,A,4,0.3333333333333333,"[0, 25, 26, 16]",23.0,1.4427525838837028
stability_selection,half_19_A,19,0.5,A,8,0.6,"[0, 25, 26, 16, 9, 3, 15, 27]",23.0,1.4427525838837028
stability_selection,half_19_A,19,0.5,A,10,0.5384615384615384,"[0, 25, 26, 16, 9, 3, 15, 27, 2, 18]",23.0,1.4427525838837028
stability_selection,half_19_A,19,0.5,A,12,0.5,"[0, 25, 26, 16, 9, 3, 15, 27, 2, 18, 4, 17]",23.0,1.4427525838837028
stability_selection,half_19_A,19,0.5,A,14,0.47368421052631576,"[0, 25, 26, 16, 9, 3, 15, 27, 2, 18, 4, 17, 24, 28]",23.0,1.4427525838837028
stability_selection,half_19_B,19,0.5,B,4,1.0,"[0, 20, 25, 27]",21.0,1.087365707848221
stability_selection,half_19_B,19,0.5,B,8,0.7777777777777778,"[0, 20, 25, 27, 2, 16, 15, 7]",21.0,1.087365707848221
stability_selection,half_19_B,19,0.5,B,10,0.6666666666666666,"[0, 20, 25, 27, 2, 16, 15, 7, 5, 19]",21.0,1.087365707848221
stability_selection,half_19_B,19,0.5,B,12,0.6,"[0, 20, 25, 27, 2, 16, 15, 7, 5, 19, 26, 17]",21.0,1.087365707848221
stability_selection,half_19_B,19,0.5,B,14,0.75,"[0, 20, 25, 27, 2, 16, 15, 7, 5, 19, 26, 17, 28, 9]",21.0,1.087365707848221
stability_selection,half_20_A,20,0.5,A,4,1.0,"[0, 20, 25, 27]",21.0,1.147806459106505
stability_selection,half_20_A,20,0.5,A,8,0.6,"[0, 20, 25, 27, 16, 15, 7, 22]",21.0,1.147806459106505
stability_selection,half_20_A,20,0.5,A,10,0.6666666666666666,"[0, 20, 25, 27, 16, 15, 7, 22, 26, 3]",21.0,1.147806459106505
stability_selection,half_20_A,20,0.5,A,12,0.7142857142857143,"[0, 20, 25, 27, 16, 15, 7, 22, 26, 3, 8, 2]",21.0,1.147806459106505
stability_selection,half_20_A,20,0.5,A,14,0.75,"[0, 20, 25, 27, 16, 15, 7, 22, 26, 3, 8, 2, 17, 19]",21.0,1.147806459106505
stability_selection,half_20_B,20,0.5,B,4,0.6,"[0, 25, 2, 27]",22.0,1.5816946250852197
stability_selection,half_20_B,20,0.5,B,8,0.7777777777777778,"[0, 25, 2, 27, 26, 15, 16, 9]",22.0,1.5816946250852197
stability_selection,half_20_B,20,0.5,B,10,0.6666666666666666,"[0, 25, 2, 27, 26, 15, 16, 9, 28, 18]",22.0,1.5816946250852197
stability_selection,half_20_B,20,0.5,B,12,0.6,"[0, 25, 2, 27, 26, 15, 16, 9, 28, 18, 1, 8]",22.0,1.5816946250852197
stability_selection,half_20_B,20,0.5,B,14,0.6470588235294118,"[0, 25, 2, 27, 26, 15, 16, 9, 28, 18, 1, 8, 7, 17]",22.0,1.5816946250852197
stability_selection,half_21_A,21,0.5,A,4,0.6,"[0, 25, 27, 16]",21.0,1.185531167080626
stability_selection,half_21_A,21,0.5,A,8,0.7777777777777778,"[0, 25, 27, 16, 15, 7, 20, 2]",21.0,1.185531167080626
stability_selection,half_21_A,21,0.5,A,10,0.6666666666666666,"[0, 25, 27, 16, 15, 7, 20, 2, 17, 6]",21.0,1.185531167080626
stability_selection,half_21_A,21,0.5,A,12,0.5,"[0, 25, 27, 16, 15, 7, 20, 2, 17, 6, 8, 24]",21.0,1.185531167080626
stability_selection,half_21_A,21,0.5,A,14,0.6470588235294118,"[0, 25, 27, 16, 15, 7, 20, 2, 17, 6, 8, 24, 28, 9]",21.0,1.185531167080626
stability_selection,half_21_B,21,0.5,B,4,0.6,"[0, 25, 16, 27]",21.0,1.7760693749878556
stability_selection,half_21_B,21,0.5,B,8,0.7777777777777778,"[0, 25, 16, 27, 2, 26, 9, 15]",21.0,1.7760693749878556
stability_selection,half_21_B,21,0.5,B,10,0.5384615384615384,"[0, 25, 16, 27, 2, 26, 9, 15, 19, 3]",21.0,1.7760693749878556
stability_selection,half_21_B,21,0.5,B,12,0.5,"[0, 25, 16, 27, 2, 26, 9, 15, 19, 3, 8, 12]",21.0,1.7760693749878556
stability_selection,half_21_B,21,0.5,B,14,0.6470588235294118,"[0, 25, 16, 27, 2, 26, 9, 15, 19, 3, 8, 12, 1, 28]",21.0,1.7760693749878556
stability_selection,half_22_A,22,0.5,A,4,0.3333333333333333,"[0, 25, 2, 16]",21.0,1.098222125088796
stability_selection,half_22_A,22,0.5,A,8,0.7777777777777778,"[0, 25, 2, 16, 27, 26, 15, 7]",21.0,1.098222125088796
stability_selection,half_22_A,22,0.5,A,10,0.6666666666666666,"[0, 25, 2, 16, 27, 26, 15, 7, 6, 19]",21.0,1.098222125088796
stability_selection,half_22_A,22,0.5,A,12,0.5,"[0, 25, 2, 16, 27, 26, 15, 7, 6, 19, 5, 4]",21.0,1.098222125088796
stability_selection,half_22_A,22,0.5,A,14,0.47368421052631576,"[0, 25, 2, 16, 27, 26, 15, 7, 6, 19, 5, 4, 10, 3]",21.0,1.098222125088796
stability_selection,half_22_B,22,0.5,B,4,0.6,"[0, 25, 27, 16]",23.0,1.4814754580147564
stability_selection,half_22_B,22,0.5,B,8,0.7777777777777778,"[0, 25, 27, 16, 2, 26, 1, 15]",23.0,1.4814754580147564
stability_selection,half_22_B,22,0.5,B,10,0.6666666666666666,"[0, 25, 27, 16, 2, 26, 1, 15, 28, 10]",23.0,1.4814754580147564
stability_selection,half_22_B,22,0.5,B,12,0.6,"[0, 25, 27, 16, 2, 26, 1, 15, 28, 10, 5, 7]",23.0,1.4814754580147564
stability_selection,half_22_B,22,0.5,B,14,0.6470588235294118,"[0, 25, 27, 16, 2, 26, 1, 15, 28, 10, 5, 7, 19, 22]",23.0,1.4814754580147564
stability_selection,half_23_A,23,0.5,A,4,0.6,"[0, 25, 27, 16]",23.0,1.0668529998511076
stability_selection,half_23_A,23,0.5,A,8,0.6,"[0, 25, 27, 16, 2, 15, 8, 17]",23.0,1.0668529998511076
stability_selection,half_23_A,23,0.5,A,10,0.42857142857142855,"[0, 25, 27, 16, 2, 15, 8, 17, 18, 19]",23.0,1.0668529998511076
stability_selection,half_23_A,23,0.5,A,12,0.4117647058823529,"[0, 25, 27, 16, 2, 15, 8, 17, 18, 19, 5, 26]",23.0,1.0668529998511076
stability_selection,half_23_A,23,0.5,A,14,0.5555555555555556,"[0, 25, 27, 16, 2, 15, 8, 17, 18, 19, 5, 26, 28, 14]",23.0,1.0668529998511076
stability_selection,half_23_B,23,0.5,B,4,0.3333333333333333,"[0, 25, 2, 26]",27.0,0.9592610001564026
stability_selection,half_23_B,23,0.5,B,8,0.6,"[0, 25, 2, 26, 16, 27, 1, 9]",27.0,0.9592610001564026
stability_selection,half_23_B,23,0.5,B,10,0.5384615384615384,"[0, 25, 2, 26, 16, 27, 1, 9, 15, 22]",27.0,0.9592610001564026
stability_selection,half_23_B,23,0.5,B,12,0.7142857142857143,"[0, 25, 2, 26, 16, 27, 1, 9, 15, 22, 7, 5]",27.0,0.9592610001564026
stability_selection,half_23_B,23,0.5,B,14,0.5555555555555556,"[0, 25, 2, 26, 16, 27, 1, 9, 15, 22, 7, 5, 21, 14]",27.0,0.9592610001564026
stability_selection,half_24_A,24,0.5,A,4,0.3333333333333333,"[23, 0, 25, 2]",21.0,0.9770448340568691
stability_selection,half_24_A,24,0.5,A,8,0.6,"[23, 0, 25, 2, 27, 1, 16, 26]",21.0,0.9770448340568691
stability_selection,half_24_A,24,0.5,A,10,0.5384615384615384,"[23, 0, 25, 2, 27, 1, 16, 26, 15, 17]",21.0,0.9770448340568691
stability_selection,half_24_A,24,0.5,A,12,0.4117647058823529,"[23, 0, 25, 2, 27, 1, 16, 26, 15, 17, 18, 24]",21.0,0.9770448340568691
stability_selection,half_24_A,24,0.5,A,14,0.47368421052631576,"[23, 0, 25, 2, 27, 1, 16, 26, 15, 17, 18, 24, 19, 9]",21.0,0.9770448340568691
stability_selection,half_24_B,24,0.5,B,4,0.6,"[21, 0, 25, 27]",24.0,0.716561249922961
stability_selection,half_24_B,24,0.5,B,8,0.6,"[21, 0, 25, 27, 16, 28, 15, 26]",24.0,0.716561249922961
stability_selection,half_24_B,24,0.5,B,10,0.6666666666666666,"[21, 0, 25, 27, 16, 28, 15, 26, 4, 20]",24.0,0.716561249922961
stability_selection,half_24_B,24,0.5,B,12,0.6,"[21, 0, 25, 27, 16, 28, 15, 26, 4, 20, 7, 3]",24.0,0.716561249922961
stability_selection,half_24_B,24,0.5,B,14,0.47368421052631576,"[21, 0, 25, 27, 16, 28, 15, 26, 4, 20, 7, 3, 18, 6]",24.0,0.716561249922961
stability_selection,half_25_A,25,0.5,A,4,0.6,"[0, 25, 27, 16]",20.0,1.1786248330026865
stability_selection,half_25_A,25,0.5,A,8,0.6,"[0, 25, 27, 16, 2, 15, 1, 9]",20.0,1.1786248330026865
stability_selection,half_25_A,25,0.5,A,10,0.5384615384615384,"[0, 25, 27, 16, 2, 15, 1, 9, 7, 6]",20.0,1.1786248330026865
stability_selection,half_25_A,25,0.5,A,12,0.7142857142857143,"[0, 25, 27, 16, 2, 15, 1, 9, 7, 6, 28, 26]",20.0,1.1786248330026865
stability_selection,half_25_A,25,0.5,A,14,0.6470588235294118,"[0, 25, 27, 16, 2, 15, 1, 9, 7, 6, 28, 26, 19, 4]",20.0,1.1786248330026865
stability_selection,half_25_B,25,0.5,B,4,0.6,"[0, 20, 25, 24]",24.0,1.3169308339711279
stability_selection,half_25_B,25,0.5,B,8,0.6,"[0, 20, 25, 24, 16, 15, 26, 28]",24.0,1.3169308339711279
stability_selection,half_25_B,25,0.5,B,10,0.5384615384615384,"[0, 20, 25, 24, 16, 15, 26, 28, 10, 22]",24.0,1.3169308339711279
stability_selection,half_25_B,25,0.5,B,12,0.7142857142857143,"[0, 20, 25, 24, 16, 15, 26, 28, 10, 22, 27, 2]",24.0,1.3169308339711279
stability_selection,half_25_B,25,0.5,B,14,0.5555555555555556,"[0, 20, 25, 24, 16, 15, 26, 28, 10, 22, 27, 2, 4, 17]",24.0,1.3169308339711279
stability_selection,half_26_A,26,0.5,A,4,0.6,"[0, 25, 2, 27]",20.0,1.1155947500374168
stability_selection,half_26_A,26,0.5,A,8,0.6,"[0, 25, 2, 27, 16, 15, 5, 9]",20.0,1.1155947500374168
stability_selection,half_26_A,26,0.5,A,10,0.5384615384615384,"[0, 25, 2, 27, 16, 15, 5, 9, 7, 14]",20.0,1.1155947500374168
stability_selection,half_26_A,26,0.5,A,12,0.6,"[0, 25, 2, 27, 16, 15, 5, 9, 7, 14, 22, 6]",20.0,1.1155947500374168
stability_selection,half_26_A,26,0.5,A,14,0.6470588235294118,"[0, 25, 2, 27, 16, 15, 5, 9, 7, 14, 22, 6, 19, 8]",20.0,1.1155947500374168
stability_selection,half_26_B,26,0.5,B,4,0.6,"[0, 20, 25, 24]",24.0,1.1203222500625998
stability_selection,half_26_B,26,0.5,B,8,0.6,"[0, 20, 25, 24, 26, 27, 16, 19]",24.0,1.1203222500625998
stability_selection,half_26_B,26,0.5,B,10,0.6666666666666666,"[0, 20, 25, 24, 26, 27, 16, 19, 2, 15]",24.0,1.1203222500625998
stability_selection,half_26_B,26,0.5,B,12,0.5,"[0, 20, 25, 24, 26, 27, 16, 19, 2, 15, 17, 3]",24.0,1.1203222500625998
stability_selection,half_26_B,26,0.5,B,14,0.5555555555555556,"[0, 20, 25, 24, 26, 27, 16, 19, 2, 15, 17, 3, 7, 4]",24.0,1.1203222500625998
stability_selection,half_27_A,27,0.5,A,4,0.6,"[0, 25, 16, 27]",23.0,1.1489582920912653
stability_selection,half_27_A,27,0.5,A,8,0.7777777777777778,"[0, 25, 16, 27, 2, 15, 28, 26]",23.0,1.1489582920912653
stability_selection,half_27_A,27,0.5,A,10,0.6666666666666666,"[0, 25, 16, 27, 2, 15, 28, 26, 17, 18]",23.0,1.1489582920912653
stability_selection,half_27_A,27,0.5,A,12,0.5,"[0, 25, 16, 27, 2, 15, 28, 26, 17, 18, 6, 24]",23.0,1.1489582920912653
stability_selection,half_27_A,27,0.5,A,14,0.47368421052631576,"[0, 25, 16, 27, 2, 15, 28, 26, 17, 18, 6, 24, 3, 8]",23.0,1.1489582920912653
stability_selection,half_27_B,27,0.5,B,4,0.6,"[0, 25, 27, 16]",24.0,1.263325500069186
stability_selection,half_27_B,27,0.5,B,8,0.6,"[0, 25, 27, 16, 7, 15, 9, 26]",24.0,1.263325500069186
stability_selection,half_27_B,27,0.5,B,10,0.6666666666666666,"[0, 25, 27, 16, 7, 15, 9, 26, 22, 28]",24.0,1.263325500069186
stability_selection,half_27_B,27,0.5,B,12,0.7142857142857143,"[0, 25, 27, 16, 7, 15, 9, 26, 22, 28, 14, 21]",24.0,1.263325500069186
stability_selection,half_27_B,27,0.5,B,14,0.75,"[0, 25, 27, 16, 7, 15, 9, 26, 22, 28, 14, 21, 20, 2]",24.0,1.263325500069186
stability_selection,half_28_A,28,0.5,A,4,0.6,"[0, 25, 27, 16]",22.0,1.1059908750467002
stability_selection,half_28_A,28,0.5,A,8,0.45454545454545453,"[0, 25, 27, 16, 15, 7, 3, 17]",22.0,1.1059908750467002
stability_selection,half_28_A,28,0.5,A,10,0.5384615384615384,"[0, 25, 27, 16, 15, 7, 3, 17, 5, 20]",22.0,1.1059908750467002
stability_selection,half_28_A,28,0.5,A,12,0.5,"[0, 25, 27, 16, 15, 7, 3, 17, 5, 20, 2, 1]",22.0,1.1059908750467002
stability_selection,half_28_A,28,0.5,A,14,0.47368421052631576,"[0, 25, 27, 16, 15, 7, 3, 17, 5, 20, 2, 1, 21, 28]",22.0,1.1059908750467002
stability_selection,half_28_B,28,0.5,B,4,0.6,"[0, 25, 27, 16]",23.0,1.1160801670048386
stability_selection,half_28_B,28,0.5,B,8,0.6,"[0, 25, 27, 16, 26, 15, 9, 22]",23.0,1.1160801670048386
stability_selection,half_28_B,28,0.5,B,10,0.42857142857142855,"[0, 25, 27, 16, 26, 15, 9, 22, 19, 13]",23.0,1.1160801670048386
stability_selection,half_28_B,28,0.5,B,12,0.6,"[0, 25, 27, 16, 26, 15, 9, 22, 19, 13, 2, 3]",23.0,1.1160801670048386
