method,scene,rep,rule,theory_regime,nominal_invalid_control,FDP,power,size,false_count,rmse
xgb_orbit_student,nonlinear_weak,90,top8,True,False,0.125,0.7,8,1,
xgb_orbit_student,nonlinear_weak,90,native,True,False,0.0,0.0,0,0,1.6233477782269095
xgb_orbit_student,nonlinear_weak,90,native10,True,False,0.0,0.0,0,0,
tabm_naive,nonlinear_weak,90,top12,True,True,0.25,0.9,12,3,1.4178059842807553
tabm_naive,nonlinear_weak,90,top8,True,True,0.0,0.8,8,0,
tabm_naive,nonlinear_weak,90,native,True,True,0.3076923076923077,0.9,13,4,1.4231275978371714
tabm_naive,nonlinear_weak,90,native10,True,True,0.18181818181818182,0.9,11,2,
tabm_midpoint,nonlinear_weak,90,top12,True,False,0.25,0.9,12,3,1.4262952203808987
tabm_midpoint,nonlinear_weak,90,top8,True,False,0.0,0.8,8,0,
tabm_midpoint,nonlinear_weak,90,native,True,False,0.2727272727272727,0.8,11,3,1.4362852008949731
tabm_midpoint,nonlinear_weak,90,native10,True,False,0.0,0.0,0,0,
tabm_orbit,nonlinear_weak,90,top12,True,False,0.25,0.9,12,3,1.4262952203808987
tabm_orbit,nonlinear_weak,90,top8,True,False,0.125,0.7,8,1,
tabm_orbit,nonlinear_weak,90,native,True,False,0.2727272727272727,0.8,11,3,1.4362852008949731
tabm_orbit,nonlinear_weak,90,native10,True,False,0.0,0.0,0,0,
tabm_orbit_student,nonlinear_weak,90,top12,True,False,0.3333333333333333,0.8,12,4,1.4347759848925732
tabm_orbit_student,nonlinear_weak,90,top8,True,False,0.25,0.6,8,2,
tabm_orbit_student,nonlinear_weak,90,native,True,False,0.3,0.7,10,3,1.4554901553409736
tabm_orbit_student,nonlinear_weak,90,native10,True,False,0.3,0.7,10,3,
lasso_pair_q20,nonlinear_weak,91,top12,True,False,0.75,0.3,12,9,1.670010313880271
lasso_pair_q20,nonlinear_weak,91,top8,True,False,0.875,0.1,8,7,
lasso_pair_q20,nonlinear_weak,91,native,True,False,0.0,0.0,0,0,1.7274077548944125
lasso_pair_q20,nonlinear_weak,91,native10,True,False,0.0,0.0,0,0,
linear_orbit_student,nonlinear_weak,91,top12,True,False,0.5,0.6,12,6,1.6262858582357962
linear_orbit_student,nonlinear_weak,91,top8,True,False,0.5,0.4,8,4,
linear_orbit_student,nonlinear_weak,91,native,True,False,0.0,0.0,0,0,1.7274077548944125
linear_orbit_student,nonlinear_weak,91,native10,True,False,0.0,0.0,0,0,
xgb_shap,nonlinear_weak,91,top12,True,False,0.16666666666666666,1.0,12,2,1.55962119207603
xgb_shap,nonlinear_weak,91,top8,True,False,0.0,0.8,8,0,
xgb_pfi,nonlinear_weak,91,top12,True,False,0.16666666666666666,1.0,12,2,1.560578474168634
xgb_pfi,nonlinear_weak,91,top8,True,False,0.0,0.8,8,0,
tabm_pfi,nonlinear_weak,91,top12,True,False,0.3333333333333333,0.8,12,4,1.624677687405498
tabm_pfi,nonlinear_weak,91,top8,True,False,0.125,0.7,8,1,
deep_lasso,nonlinear_weak,91,top12,True,False,0.25,0.9,12,3,1.618009980729254
deep_lasso,nonlinear_weak,91,top8,True,False,0.0,0.8,8,0,
xgb_naive,nonlinear_weak,91,top12,True,True,0.25,0.9,12,3,1.598054143394066
xgb_naive,nonlinear_weak,91,top8,True,True,0.0,0.8,8,0,
xgb_naive,nonlinear_weak,91,native,True,True,0.0,0.9,9,0,1.592911060459865
xgb_naive,nonlinear_weak,91,native10,True,True,0.0,0.0,0,0,
xgb_midpoint,nonlinear_weak,91,top12,True,False,0.25,0.9,12,3,1.585967796260607
xgb_midpoint,nonlinear_weak,91,top8,True,False,0.0,0.8,8,0,
xgb_midpoint,nonlinear_weak,91,native,True,False,0.0,0.9,9,0,1.592911060459865
xgb_midpoint,nonlinear_weak,91,native10,True,False,0.0,0.0,0,0,
xgb_orbit,nonlinear_weak,91,top12,True,False,0.25,0.9,12,3,1.598054143394066
xgb_orbit,nonlinear_weak,91,top8,True,False,0.0,0.8,8,0,
xgb_orbit,nonlinear_weak,91,native,True,False,0.0,0.9,9,0,1.592911060459865
xgb_orbit,nonlinear_weak,91,native10,True,False,0.0,0.0,0,0,
xgb_orbit_student,nonlinear_weak,91,top12,True,False,0.25,0.9,12,3,1.598054143394066
xgb_orbit_student,nonlinear_weak,91,top8,True,False,0.0,0.8,8,0,
xgb_orbit_student,nonlinear_weak,91,native,True,False,0.0,0.0,0,0,1.7274077548944125
xgb_orbit_student,nonlinear_weak,91,native10,True,False,0.0,0.0,0,0,
tabm_naive,nonlinear_weak,91,top12,True,True,0.25,0.9,12,3,1.6070720593935748
tabm_naive,nonlinear_weak,91,top8,True,True,0.125,0.7,8,1,
tabm_naive,nonlinear_weak,91,native,True,True,0.1,0.9,10,1,1.595245960932318
tabm_naive,nonlinear_weak,91,native10,True,True,0.0,0.0,0,0,
tabm_midpoint,nonlinear_weak,91,top12,True,False,0.25,0.9,12,3,1.581836588222253
tabm_midpoint,nonlinear_weak,91,top8,True,False,0.125,0.7,8,1,
tabm_midpoint,nonlinear_weak,91,native,True,False,0.1,0.9,10,1,1.595245960932318
tabm_midpoint,nonlinear_weak,91,native10,True,False,0.1,0.9,10,1,
tabm_orbit,nonlinear_weak,91,top12,True,False,0.25,0.9,12,3,1.595039071486164
tabm_orbit,nonlinear_weak,91,top8,True,False,0.125,0.7,8,1,
tabm_orbit,nonlinear_weak,91,native,True,False,0.1,0.9,10,1,1.595245960932318
tabm_orbit,nonlinear_weak,91,native10,True,False,0.1,0.9,10,1,
tabm_orbit_student,nonlinear_weak,91,top12,True,False,0.25,0.9,12,3,1.589349385859181
tabm_orbit_student,nonlinear_weak,91,top8,True,False,0.125,0.7,8,1,
tabm_orbit_student,nonlinear_weak,91,native,True,False,0.14285714285714285,0.6,7,1,1.6460909082392354
tabm_orbit_student,nonlinear_weak,91,native10,True,False,0.0,0.0,0,0,
lasso_pair_q20,nonlinear_weak,92,top12,True,False,0.6666666666666666,0.4,12,8,1.7345925070251276
lasso_pair_q20,nonlinear_weak,92,top8,True,False,0.5,0.4,8,4,
lasso_pair_q20,nonlinear_weak,92,native,True,False,0.0,0.0,0,0,1.762740773909899
lasso_pair_q20,nonlinear_weak,92,native10,True,False,0.0,0.0,0,0,
linear_orbit_student,nonlinear_weak,92,top12,True,False,0.4166666666666667,0.7,12,5,1.6112205521190104
linear_orbit_student,nonlinear_weak,92,top8,True,False,0.25,0.6,8,2,
linear_orbit_student,nonlinear_weak,92,native,True,False,0.0,0.0,0,0,1.762740773909899
linear_orbit_student,nonlinear_weak,92,native10,True,False,0.0,0.0,0,0,
xgb_shap,nonlinear_weak,92,top12,True,False,0.16666666666666666,1.0,12,2,1.5401231403634559
xgb_shap,nonlinear_weak,92,top8,True,False,0.0,0.8,8,0,
xgb_pfi,nonlinear_weak,92,top12,True,False,0.16666666666666666,1.0,12,2,1.5453960396581639
xgb_pfi,nonlinear_weak,92,top8,True,False,0.0,0.8,8,0,
tabm_pfi,nonlinear_weak,92,top12,True,False,0.16666666666666666,1.0,12,2,1.539867609228907
tabm_pfi,nonlinear_weak,92,top8,True,False,0.0,0.8,8,0,
deep_lasso,nonlinear_weak,92,top12,True,False,0.25,0.9,12,3,1.5599439139661047
deep_lasso,nonlinear_weak,92,top8,True,False,0.125,0.7,8,1,
xgb_naive,nonlinear_weak,92,top12,True,True,0.25,0.9,12,3,1.5640035446118241
xgb_naive,nonlinear_weak,92,top8,True,True,0.0,0.8,8,0,
xgb_naive,nonlinear_weak,92,native,True,True,0.1111111111111111,0.8,9,1,1.5615555642971
xgb_naive,nonlinear_weak,92,native10,True,True,0.0,0.0,0,0,
xgb_midpoint,nonlinear_weak,92,top12,True,False,0.3333333333333333,0.8,12,4,1.5888312162418148
xgb_midpoint,nonlinear_weak,92,top8,True,False,0.0,0.8,8,0,
xgb_midpoint,nonlinear_weak,92,native,True,False,0.0,0.8,8,0,1.5651185495143176
xgb_midpoint,nonlinear_weak,92,native10,True,False,0.0,0.0,0,0,
xgb_orbit,nonlinear_weak,92,top12,True,False,0.3333333333333333,0.8,12,4,1.5808422586476756
xgb_orbit,nonlinear_weak,92,top8,True,False,0.0,0.8,8,0,
xgb_orbit,nonlinear_weak,92,native,True,False,0.0,0.8,8,0,1.5651185495143176
xgb_orbit,nonlinear_weak,92,native10,True,False,0.0,0.0,0,0,
xgb_orbit_student,nonlinear_weak,92,top12,True,False,0.3333333333333333,0.8,12,4,1.5888312162418148
xgb_orbit_student,nonlinear_weak,92,top8,True,False,0.25,0.6,8,2,
xgb_orbit_student,nonlinear_weak,92,native,True,False,0.14285714285714285,0.6,7,1,1.5814159063536264
xgb_orbit_student,nonlinear_weak,92,native10,True,False,0.0,0.0,0,0,
tabm_naive,nonlinear_weak,92,top12,True,True,0.4166666666666667,0.7,12,5,1.5911751477752758
tabm_naive,nonlinear_weak,92,top8,True,True,0.125,0.7,8,1,
tabm_naive,nonlinear_weak,92,native,True,True,0.0,0.5,5,0,1.6160518623104076
tabm_naive,nonlinear_weak,92,native10,True,True,0.0,0.0,0,0,
tabm_midpoint,nonlinear_weak,92,top12,True,False,0.4166666666666667,0.7,12,5,1.5918893191717203
tabm_midpoint,nonlinear_weak,92,top8,True,False,0.125,0.7,8,1,
tabm_midpoint,nonlinear_weak,92,native,True,False,0.0,0.5,5,0,1.6160518623104076
tabm_midpoint,nonlinear_weak,92,native10,True,False,0.0,0.0,0,0,
tabm_orbit,nonlinear_weak,92,top12,True,False,0.4166666666666667,0.7,12,5,1.5918893191717203
tabm_orbit,nonlinear_weak,92,top8,True,False,0.125,0.7,8,1,
tabm_orbit,nonlinear_weak,92,native,True,False,0.0,0.6,6,0,1.609994163488303
tabm_orbit,nonlinear_weak,92,native10,True,False,0.0,0.0,0,0,
tabm_orbit_student,nonlinear_weak,92,top12,True,False,0.4166666666666667,0.7,12,5,1.5873826308382977
tabm_orbit_student,nonlinear_weak,92,top8,True,False,0.25,0.6,8,2,
tabm_orbit_student,nonlinear_weak,92,native,True,False,0.0,0.0,0,0,1.762740773909899
tabm_orbit_student,nonlinear_weak,92,native10,True,False,0.0,0.0,0,0,
lasso_pair_q20,nonlinear_weak,93,top12,True,False,0.5,0.6,12,6,1.5674999614512342
lasso_pair_q20,nonlinear_weak,93,top8,True,False,0.375,0.5,8,3,
lasso_pair_q20,nonlinear_weak,93,native,True,False,0.42857142857142855,0.4,7,3,1.6221859063440427
lasso_pair_q20,nonlinear_weak,93,native10,True,False,0.0,0.0,0,0,
linear_orbit_student,nonlinear_weak,93,top12,True,False,0.4166666666666667,0.7,12,5,1.5812949257942808
linear_orbit_student,nonlinear_weak,93,top8,True,False,0.375,0.5,8,3,
linear_orbit_student,nonlinear_weak,93,native,True,False,0.0,0.0,0,0,1.7123343208022181
linear_orbit_student,nonlinear_weak,93,native10,True,False,0.0,0.0,0,0,
xgb_shap,nonlinear_weak,93,top12,True,False,0.16666666666666666,1.0,12,2,1.4933542867051608
xgb_shap,nonlinear_weak,93,top8,True,False,0.0,0.8,8,0,
xgb_pfi,nonlinear_weak,93,top12,True,False,0.16666666666666666,1.0,12,2,1.488536200341718
xgb_pfi,nonlinear_weak,93,top8,True,False,0.0,0.8,8,0,
tabm_pfi,nonlinear_weak,93,top12,True,False,0.16666666666666666,1.0,12,2,1.4921057841747063
tabm_pfi,nonlinear_weak,93,top8,True,False,0.0,0.8,8,0,
deep_lasso,nonlinear_weak,93,top12,True,False,0.16666666666666666,1.0,12,2,1.482347971051405
deep_lasso,nonlinear_weak,93,top8,True,False,0.0,0.8,8,0,
xgb_naive,nonlinear_weak,93,top12,True,True,0.16666666666666666,1.0,12,2,1.4883068166053792
xgb_naive,nonlinear_weak,93,top8,True,True,0.0,0.8,8,0,
xgb_naive,nonlinear_weak,93,native,True,True,0.16666666666666666,1.0,12,2,1.4883068166053792
xgb_naive,nonlinear_weak,93,native10,True,True,0.09090909090909091,1.0,11,1,
xgb_midpoint,nonlinear_weak,93,top12,True,False,0.25,0.9,12,3,1.5064077066836095
xgb_midpoint,nonlinear_weak,93,top8,True,False,0.0,0.8,8,0,
xgb_midpoint,nonlinear_weak,93,native,True,False,0.18181818181818182,0.9,11,2,1.499974565746373
xgb_midpoint,nonlinear_weak,93,native10,True,False,0.1,0.9,10,1,
xgb_orbit,nonlinear_weak,93,top12,True,False,0.25,0.9,12,3,1.4989100451136848
xgb_orbit,nonlinear_weak,93,top8,True,False,0.0,0.8,8,0,
xgb_orbit,nonlinear_weak,93,native,True,False,0.4,0.9,15,6,1.5090437696368741
xgb_orbit,nonlinear_weak,93,native10,True,False,0.1,0.9,10,1,
xgb_orbit_student,nonlinear_weak,93,top12,True,False,0.25,0.9,12,3,1.4984792396283966
xgb_orbit_student,nonlinear_weak,93,top8,True,False,0.25,0.6,8,2,
xgb_orbit_student,nonlinear_weak,93,native,True,False,0.2727272727272727,0.8,11,3,1.520869975095604
xgb_orbit_student,nonlinear_weak,93,native10,True,False,0.0,0.0,0,0,
tabm_naive,nonlinear_weak,93,top12,True,True,0.16666666666666666,1.0,12,2,1.4883068166053792
tabm_naive,nonlinear_weak,93,top8,True,True,0.0,0.8,8,0,
tabm_naive,nonlinear_weak,93,native,True,True,0.0,0.6,6,0,1.5391836992952008
tabm_naive,nonlinear_weak,93,native10,True,True,0.0,0.0,0,0,
tabm_midpoint,nonlinear_weak,93,top12,True,False,0.25,0.9,12,3,1.498450890682379
tabm_midpoint,nonlinear_weak,93,top8,True,False,0.0,0.8,8,0,
tabm_midpoint,nonlinear_weak,93,native,True,False,0.0,0.7,7,0,1.534058332546858
tabm_midpoint,nonlinear_weak,93,native10,True,False,0.0,0.0,0,0,
tabm_orbit,nonlinear_weak,93,top12,True,False,0.25,0.9,12,3,1.5040430164053329
tabm_orbit,nonlinear_weak,93,top8,True,False,0.0,0.8,8,0,
tabm_orbit,nonlinear_weak,93,native,True,False,0.1,0.9,10,1,1.5062882971118987
tabm_orbit,nonlinear_weak,93,native10,True,False,0.0,0.0,0,0,
tabm_orbit_student,nonlinear_weak,93,top12,True,False,0.3333333333333333,0.8,12,4,1.5147314420899705
tabm_orbit_student,nonlinear_weak,93,top8,True,False,0.125,0.7,8,1,
tabm_orbit_student,nonlinear_weak,93,native,True,False,0.0,0.0,0,0,1.7123343208022181
tabm_orbit_student,nonlinear_weak,93,native10,True,False,0.0,0.0,0,0,
lasso_pair_q20,nonlinear_weak,94,top12,True,False,0.6666666666666666,0.4,12,8,1.7587454968225391
lasso_pair_q20,nonlinear_weak,94,top8,True,False,0.625,0.3,8,5,
lasso_pair_q20,nonlinear_weak,94,native,True,False,0.0,0.0,0,0,1.8148117133063986
lasso_pair_q20,nonlinear_weak,94,native10,True,False,0.0,0.0,0,0,
linear_orbit_student,nonlinear_weak,94,top12,True,False,0.4166666666666667,0.7,12,5,1.6258787614766563
linear_orbit_student,nonlinear_weak,94,top8,True,False,0.375,0.5,8,3,
linear_orbit_student,nonlinear_weak,94,native,True,False,0.0,0.0,0,0,1.8148117133063986
linear_orbit_student,nonlinear_weak,94,native10,True,False,0.0,0.0,0,0,
xgb_shap,nonlinear_weak,94,top12,True,False,0.16666666666666666,1.0,12,2,1.527521910902956
xgb_shap,nonlinear_weak,94,top8,True,False,0.0,0.8,8,0,
xgb_pfi,nonlinear_weak,94,top12,True,False,0.16666666666666666,1.0,12,2,1.5296678090531282
xgb_pfi,nonlinear_weak,94,top8,True,False,0.0,0.8,8,0,
tabm_pfi,nonlinear_weak,94,top12,True,False,0.25,0.9,12,3,1.5211698260761006
tabm_pfi,nonlinear_weak,94,top8,True,False,0.0,0.8,8,0,
deep_lasso,nonlinear_weak,94,top12,True,False,0.25,0.9,12,3,1.5368837536471431
deep_lasso,nonlinear_weak,94,top8,True,False,0.0,0.8,8,0,
xgb_naive,nonlinear_weak,94,top12,True,True,0.25,0.9,12,3,1.528481671684733
xgb_naive,nonlinear_weak,94,top8,True,True,0.0,0.8,8,0,
xgb_naive,nonlinear_weak,94,native,True,True,0.18181818181818182,0.9,11,2,1.544739100055655
xgb_naive,nonlinear_weak,94,native10,True,True,0.18181818181818182,0.9,11,2,
xgb_midpoint,nonlinear_weak,94,top12,True,False,0.25,0.9,12,3,1.528481671684733
xgb_midpoint,nonlinear_weak,94,top8,True,False,0.0,0.8,8,0,
xgb_midpoint,nonlinear_weak,94,native,True,False,0.1,0.9,10,1,1.532973468814897
xgb_midpoint,nonlinear_weak,94,native10,True,False,0.1,0.9,10,1,
xgb_orbit,nonlinear_weak,94,top12,True,False,0.25,0.9,12,3,1.528481671684733
xgb_orbit,nonlinear_weak,94,top8,True,False,0.0,0.8,8,0,
xgb_orbit,nonlinear_weak,94,native,True,False,0.18181818181818182,0.9,11,2,1.544739100055655
xgb_orbit,nonlinear_weak,94,native10,True,False,0.18181818181818182,0.9,11,2,
xgb_orbit_student,nonlinear_weak,94,top12,True,False,0.25,0.9,12,3,1.528481671684733
xgb_orbit_student,nonlinear_weak,94,top8,True,False,0.0,0.8,8,0,
xgb_orbit_student,nonlinear_weak,94,native,True,False,0.0,0.7,7,0,1.6289862797123806
xgb_orbit_student,nonlinear_weak,94,native10,True,False,0.0,0.0,0,0,
tabm_naive,nonlinear_weak,94,top12,True,True,0.25,0.9,12,3,1.5273779983967355
tabm_naive,nonlinear_weak,94,top8,True,True,0.0,0.8,8,0,
tabm_naive,nonlinear_weak,94,native,True,True,0.18181818181818182,0.9,11,2,1.544739100055655
tabm_naive,nonlinear_weak,94,native10,True,True,0.1,0.9,10,1,
tabm_midpoint,nonlinear_weak,94,top12,True,False,0.25,0.9,12,3,1.5258671771145265
tabm_midpoint,nonlinear_weak,94,top8,True,False,0.0,0.8,8,0,
tabm_midpoint,nonlinear_weak,94,native,True,False,0.4375,0.9,16,7,1.5404467291593564
tabm_midpoint,nonlinear_weak,94,native10,True,False,0.18181818181818182,0.9,11,2,
tabm_orbit,nonlinear_weak,94,top12,True,False,0.25,0.9,12,3,1.5258671771145265
tabm_orbit,nonlinear_weak,94,top8,True,False,0.0,0.8,8,0,
tabm_orbit,nonlinear_weak,94,native,True,False,0.18181818181818182,0.9,11,2,1.544739100055655
tabm_orbit,nonlinear_weak,94,native10,True,False,0.0,0.0,0,0,
tabm_orbit_student,nonlinear_weak,94,top12,True,False,0.25,0.9,12,3,1.5249516838509298
tabm_orbit_student,nonlinear_weak,94,top8,True,False,0.125,0.7,8,1,
tabm_orbit_student,nonlinear_weak,94,native,True,False,0.3076923076923077,0.9,13,4,1.5377330537075315
tabm_orbit_student,nonlinear_weak,94,native10,True,False,0.0,0.0,0,0,
lasso_pair_q20,nonlinear_weak,95,top12,True,False,0.5,0.6,12,6,1.6884285640683447
lasso_pair_q20,nonlinear_weak,95,top8,True,False,0.375,0.5,8,3,
lasso_pair_q20,nonlinear_weak,95,native,True,False,0.0,0.0,0,0,1.8562541960457861
lasso_pair_q20,nonlinear_weak,95,native10,True,False,0.0,0.0,0,0,
linear_orbit_student,nonlinear_weak,95,top12,True,False,0.5,0.6,12,6,1.694304953564301
linear_orbit_student,nonlinear_weak,95,top8,True,False,0.25,0.6,8,2,
linear_orbit_student,nonlinear_weak,95,native,True,False,0.0,0.0,0,0,1.8562541960457861
linear_orbit_student,nonlinear_weak,95,native10,True,False,0.0,0.0,0,0,
xgb_shap,nonlinear_weak,95,top12,True,False,0.16666666666666666,1.0,12,2,1.5926279392839593
xgb_shap,nonlinear_weak,95,top8,True,False,0.0,0.8,8,0,
xgb_pfi,nonlinear_weak,95,top12,True,False,0.16666666666666666,1.0,12,2,1.5730376974127362
xgb_pfi,nonlinear_weak,95,top8,True,False,0.0,0.8,8,0,
tabm_pfi,nonlinear_weak,95,top12,True,False,0.16666666666666666,1.0,12,2,1.5730376974127362
tabm_pfi,nonlinear_weak,95,top8,True,False,0.0,0.8,8,0,
deep_lasso,nonlinear_weak,95,top12,True,False,0.16666666666666666,1.0,12,2,1.5891665673145305
deep_lasso,nonlinear_weak,95,top8,True,False,0.0,0.8,8,0,
xgb_naive,nonlinear_weak,95,top12,True,True,0.16666666666666666,1.0,12,2,1.583520252269323
xgb_naive,nonlinear_weak,95,top8,True,True,0.0,0.8,8,0,
xgb_naive,nonlinear_weak,95,native,True,True,0.09090909090909091,1.0,11,1,1.5938527140426888
xgb_naive,nonlinear_weak,95,native10,True,True,0.09090909090909091,1.0,11,1,
xgb_midpoint,nonlinear_weak,95,top12,True,False,0.16666666666666666,1.0,12,2,1.5857012566454072
xgb_midpoint,nonlinear_weak,95,top8,True,False,0.0,0.8,8,0,
xgb_midpoint,nonlinear_weak,95,native,True,False,0.4444444444444444,1.0,18,8,1.5945358156811733
xgb_midpoint,nonlinear_weak,95,native10,True,False,0.16666666666666666,1.0,12,2,
xgb_orbit,nonlinear_weak,95,top12,True,False,0.16666666666666666,1.0,12,2,1.5857012566454072
xgb_orbit,nonlinear_weak,95,top8,True,False,0.0,0.8,8,0,
xgb_orbit,nonlinear_weak,95,native,True,False,0.16666666666666666,1.0,12,2,1.5857012566454072
xgb_orbit,nonlinear_weak,95,native10,True,False,0.0,1.0,10,0,
xgb_orbit_student,nonlinear_weak,95,top12,True,False,0.16666666666666666,1.0,12,2,1.5857012566454072
xgb_orbit_student,nonlinear_weak,95,top8,True,False,0.125,0.7,8,1,
xgb_orbit_student,nonlinear_weak,95,native,True,False,0.1,0.9,10,1,1.5873772812474967
xgb_orbit_student,nonlinear_weak,95,native10,True,False,0.0,0.0,0,0,
tabm_naive,nonlinear_weak,95,top12,True,True,0.16666666666666666,1.0,12,2,1.579527678008578
tabm_naive,nonlinear_weak,95,top8,True,True,0.0,0.8,8,0,
tabm_naive,nonlinear_weak,95,native,True,True,0.0,0.9,9,0,1.585100376381801
tabm_naive,nonlinear_weak,95,native10,True,True,0.0,0.0,0,0,
tabm_midpoint,nonlinear_weak,95,top12,True,False,0.16666666666666666,1.0,12,2,1.579527678008578
tabm_midpoint,nonlinear_weak,95,top8,True,False,0.0,0.8,8,0,
tabm_midpoint,nonlinear_weak,95,native,True,False,0.0,0.8,8,0,1.5916668911526697
tabm_midpoint,nonlinear_weak,95,native10,True,False,0.0,0.0,0,0,
tabm_orbit,nonlinear_weak,95,top12,True,False,0.16666666666666666,1.0,12,2,1.579527678008578
tabm_orbit,nonlinear_weak,95,top8,True,False,0.0,0.8,8,0,
tabm_orbit,nonlinear_weak,95,native,True,False,0.0,1.0,10,0,1.5747562682717084
tabm_orbit,nonlinear_weak,95,native10,True,False,0.0,0.0,0,0,
tabm_orbit_student,nonlinear_weak,95,top12,True,False,0.3333333333333333,0.8,12,4,1.5975739466418868
tabm_orbit_student,nonlinear_weak,95,top8,True,False,0.25,0.6,8,2,
tabm_orbit_student,nonlinear_weak,95,native,True,False,0.0,0.0,0,0,1.8562541960457861
tabm_orbit_student,nonlinear_weak,95,native10,True,False,0.0,0.0,0,0,
lasso_pair_q20,nonlinear_weak,96,top12,True,False,0.5833333333333334,0.5,12,7,1.5679376341740778
lasso_pair_q20,nonlinear_weak,96,top8,True,False,0.375,0.5,8,3,
lasso_pair_q20,nonlinear_weak,96,native,True,False,0.0,0.0,0,0,1.624002564198047
lasso_pair_q20,nonlinear_weak,96,native10,True,False,0.0,0.0,0,0,
linear_orbit_student,nonlinear_weak,96,top12,True,False,0.6666666666666666,0.4,12,8,1.5504997764303068
linear_orbit_student,nonlinear_weak,96,top8,True,False,0.5,0.4,8,4,
linear_orbit_student,nonlinear_weak,96,native,True,False,0.0,0.0,0,0,1.624002564198047
linear_orbit_student,nonlinear_weak,96,native10,True,False,0.0,0.0,0,0,
xgb_shap,nonlinear_weak,96,top12,True,False,0.16666666666666666,1.0,12,2,1.448469793246532
xgb_shap,nonlinear_weak,96,top8,True,False,0.0,0.8,8,0,
xgb_pfi,nonlinear_weak,96,top12,True,False,0.16666666666666666,1.0,12,2,1.4620037252549511
xgb_pfi,nonlinear_weak,96,top8,True,False,0.0,0.8,8,0,
tabm_pfi,nonlinear_weak,96,top12,True,False,0.25,0.9,12,3,1.4637276561443129
tabm_pfi,nonlinear_weak,96,top8,True,False,0.125,0.7,8,1,
deep_lasso,nonlinear_weak,96,top12,True,False,0.25,0.9,12,3,1.4728773353568687
deep_lasso,nonlinear_weak,96,top8,True,False,0.0,0.8,8,0,
xgb_naive,nonlinear_weak,96,top12,True,True,0.3333333333333333,0.8,12,4,1.4568631749353425
xgb_naive,nonlinear_weak,96,top8,True,True,0.0,0.8,8,0,
xgb_naive,nonlinear_weak,96,native,True,True,0.38461538461538464,0.8,13,5,1.4572750420472098
xgb_naive,nonlinear_weak,96,native10,True,True,0.38461538461538464,0.8,13,5,
xgb_midpoint,nonlinear_weak,96,top12,True,False,0.4166666666666667,0.7,12,5,1.4622789829314342
xgb_midpoint,nonlinear_weak,96,top8,True,False,0.125,0.7,8,1,
xgb_midpoint,nonlinear_weak,96,native,True,False,0.5909090909090909,0.9,22,13,1.4682557346261969
xgb_midpoint,nonlinear_weak,96,native10,True,False,0.5,0.7,14,7,
xgb_orbit,nonlinear_weak,96,top12,True,False,0.4166666666666667,0.7,12,5,1.4582544802250113
xgb_orbit,nonlinear_weak,96,top8,True,False,0.25,0.6,8,2,
xgb_orbit,nonlinear_weak,96,native,True,False,0.4166666666666667,0.7,12,5,1.4582544802250113
xgb_orbit,nonlinear_weak,96,native10,True,False,0.0,0.0,0,0,
xgb_orbit_student,nonlinear_weak,96,top12,True,False,0.5,0.6,12,6,1.486702860937349
xgb_orbit_student,nonlinear_weak,96,top8,True,False,0.25,0.6,8,2,
xgb_orbit_student,nonlinear_weak,96,native,True,False,0.6,0.6,15,9,1.492419760699916
xgb_orbit_student,nonlinear_weak,96,native10,True,False,0.5384615384615384,0.6,13,7,
tabm_naive,nonlinear_weak,96,top12,True,True,0.3333333333333333,0.8,12,4,1.466319662577222
tabm_naive,nonlinear_weak,96,top8,True,True,0.125,0.7,8,1,
tabm_naive,nonlinear_weak,96,native,True,True,0.5294117647058824,0.8,17,9,1.4671537415080036
tabm_naive,nonlinear_weak,96,native10,True,True,0.0,0.0,0,0,
tabm_midpoint,nonlinear_weak,96,top12,True,False,0.4166666666666667,0.7,12,5,1.4772601375311907
tabm_midpoint,nonlinear_weak,96,top8,True,False,0.125,0.7,8,1,
tabm_midpoint,nonlinear_weak,96,native,True,False,0.36363636363636365,0.7,11,4,1.4769254721016334
tabm_midpoint,nonlinear_weak,96,native10,True,False,0.36363636363636365,0.7,11,4,
tabm_orbit,nonlinear_weak,96,top12,True,False,0.4166666666666667,0.7,12,5,1.4734413310521348
tabm_orbit,nonlinear_weak,96,top8,True,False,0.125,0.7,8,1,
tabm_orbit,nonlinear_weak,96,native,True,False,0.4166666666666667,0.7,12,5,1.4734413310521348
tabm_orbit,nonlinear_weak,96,native10,True,False,0.0,0.0,0,0,
tabm_orbit_student,nonlinear_weak,96,top12,True,False,0.4166666666666667,0.7,12,5,1.474865800846414
tabm_orbit_student,nonlinear_weak,96,top8,True,False,0.25,0.6,8,2,
tabm_orbit_student,nonlinear_weak,96,native,True,False,0.0,0.0,0,0,1.624002564198047
tabm_orbit_student,nonlinear_weak,96,native10,True,False,0.0,0.0,0,0,
lasso_pair_q20,nonlinear_weak,97,top12,True,False,0.6666666666666666,0.4,12,8,1.6546921649215156
lasso_pair_q20,nonlinear_weak,97,top8,True,False,0.5,0.4,8,4,
lasso_pair_q20,nonlinear_weak,97,native,True,False,0.0,0.0,0,0,1.6875783067887644
lasso_pair_q20,nonlinear_weak,97,native10,True,False,0.0,0.0,0,0,
linear_orbit_student,nonlinear_weak,97,top12,True,False,0.6666666666666666,0.4,12,8,1.6497571279157894
linear_orbit_student,nonlinear_weak,97,top8,True,False,0.625,0.3,8,5,
