method,scene,rep,rule,FDP,power,size,false_count,rmse,theory_regime,nominal_invalid_control
tabm_sko_scale,linear_sparse,0,native,0.0,1.0,5,0,0.7666460438699493,,
tabm_sko_scale,linear_sparse,0,native10,0.0,0.0,0,0,,,
tabm_sko_quad_scale,linear_sparse,0,top12,0.5833333333333334,1.0,12,7,0.7802430011018603,,
tabm_sko_quad_scale,linear_sparse,0,top8,0.375,1.0,8,3,,,
tabm_sko_quad_scale,linear_sparse,0,native,0.16666666666666666,1.0,6,1,0.7666348251547005,,
tabm_sko_quad_scale,linear_sparse,0,native10,0.0,0.0,0,0,,,
xgb_sko_ridge,pure_interactions,54,top12,0.6666666666666666,0.4,12,8,1.1260398412165358,,
xgb_sko_ridge,pure_interactions,54,top8,0.5,0.4,8,4,,,
xgb_sko_ridge,pure_interactions,54,native,0.0,0.0,0,0,1.1599388432374282,,
xgb_sko_ridge,pure_interactions,54,native10,0.0,0.0,0,0,,,
xgb_sko_quad,pure_interactions,54,top12,0.25,0.9,12,3,1.0041069064565067,,
xgb_sko_quad,pure_interactions,54,top8,0.0,0.8,8,0,,,
xgb_sko_quad,pure_interactions,54,native,0.18181818181818182,0.9,11,2,1.0052577040452215,,
xgb_sko_quad,pure_interactions,54,native10,0.0,0.0,0,0,,,
xgb_sko_scale,pure_interactions,54,top12,0.5833333333333334,0.5,12,7,1.1038468028398951,,
xgb_sko_scale,pure_interactions,54,top8,0.5,0.4,8,4,,,
xgb_sko_scale,pure_interactions,54,native,0.0,0.0,0,0,1.1599388432374282,,
xgb_sko_scale,pure_interactions,54,native10,0.0,0.0,0,0,,,
xgb_sko_quad_scale,pure_interactions,54,top12,0.25,0.9,12,3,1.0088601611278427,,
xgb_sko_quad_scale,pure_interactions,54,top8,0.0,0.8,8,0,,,
xgb_sko_quad_scale,pure_interactions,54,native,0.1,0.9,10,1,0.9741975593487574,,
xgb_sko_quad_scale,pure_interactions,54,native10,0.1,0.9,10,1,,,
tabm_sko_ridge,pure_interactions,54,top12,0.6666666666666666,0.4,12,8,1.0962865247981808,,
tabm_sko_ridge,pure_interactions,54,top8,0.5,0.4,8,4,,,
tabm_sko_ridge,pure_interactions,54,native,0.0,0.0,0,0,1.1599388432374282,,
tabm_sko_ridge,pure_interactions,54,native10,0.0,0.0,0,0,,,
tabm_sko_quad,pure_interactions,54,top12,0.25,0.9,12,3,0.9996910183173985,,
tabm_sko_quad,pure_interactions,54,top8,0.0,0.8,8,0,,,
tabm_sko_quad,pure_interactions,54,native,0.1,0.9,10,1,0.9894634912055105,,
tabm_sko_quad,pure_interactions,54,native10,0.0,0.0,0,0,,,
tabm_sko_scale,pure_interactions,54,top12,0.5,0.6,12,6,1.0618047120327125,,
tabm_sko_scale,pure_interactions,54,top8,0.375,0.5,8,3,,,
tabm_sko_scale,pure_interactions,54,native,0.0,0.0,0,0,1.1599388432374282,,
tabm_sko_scale,pure_interactions,54,native10,0.0,0.0,0,0,,,
tabm_sko_quad_scale,pure_interactions,54,top12,0.25,0.9,12,3,0.9996910183173985,,
tabm_sko_quad_scale,pure_interactions,54,top8,0.0,0.8,8,0,,,
tabm_sko_quad_scale,pure_interactions,54,native,0.18181818181818182,0.9,11,2,0.9958823806009829,,
tabm_sko_quad_scale,pure_interactions,54,native10,0.0,0.0,0,0,,,
xgb_sko_ridge,nonlinear_strong,18,top12,0.5,0.6,12,6,0.9553954631361096,,
xgb_sko_ridge,nonlinear_strong,18,top8,0.25,0.6,8,2,,,
xgb_sko_ridge,nonlinear_strong,18,native,0.0,0.0,0,0,1.1989793863487848,,
xgb_sko_ridge,nonlinear_strong,18,native10,0.0,0.0,0,0,,,
xgb_sko_quad,nonlinear_strong,18,top12,0.25,0.9,12,3,0.8793938692423662,,
xgb_sko_quad,nonlinear_strong,18,top8,0.0,0.8,8,0,,,
xgb_sko_quad,nonlinear_strong,18,native,0.35714285714285715,0.9,14,5,0.8776551208716279,,
xgb_sko_quad,nonlinear_strong,18,native10,0.3076923076923077,0.9,13,4,,,
xgb_sko_scale,nonlinear_strong,18,top12,0.3333333333333333,0.8,12,4,0.9186740716304423,,
xgb_sko_scale,nonlinear_strong,18,top8,0.0,0.8,8,0,,,
xgb_sko_scale,nonlinear_strong,18,native,0.0,0.7,7,0,0.9817016290183865,,
xgb_sko_scale,nonlinear_strong,18,native10,0.0,0.0,0,0,,,
xgb_sko_quad_scale,nonlinear_strong,18,top12,0.16666666666666666,1.0,12,2,0.807969221330163,,
xgb_sko_quad_scale,nonlinear_strong,18,top8,0.0,0.8,8,0,,,
xgb_sko_quad_scale,nonlinear_strong,18,native,0.23076923076923078,1.0,13,3,0.807794298506445,,
xgb_sko_quad_scale,nonlinear_strong,18,native10,0.16666666666666666,1.0,12,2,,,
tabm_sko_ridge,nonlinear_strong,18,top12,0.4166666666666667,0.7,12,5,0.9269006026502082,,
tabm_sko_ridge,nonlinear_strong,18,top8,0.125,0.7,8,1,,,
tabm_sko_ridge,nonlinear_strong,18,native,0.0,0.0,0,0,1.1989793863487848,,
tabm_sko_ridge,nonlinear_strong,18,native10,0.0,0.0,0,0,,,
tabm_sko_quad,nonlinear_strong,18,top12,0.25,0.9,12,3,0.8792894680519676,,
tabm_sko_quad,nonlinear_strong,18,top8,0.0,0.8,8,0,,,
tabm_sko_quad,nonlinear_strong,18,native,0.0,0.9,9,0,0.8740341011911548,,
tabm_sko_quad,nonlinear_strong,18,native10,0.0,0.0,0,0,,,
tabm_sko_scale,nonlinear_strong,18,top12,0.25,0.9,12,3,0.8795443172833687,,
tabm_sko_scale,nonlinear_strong,18,top8,0.125,0.7,8,1,,,
tabm_sko_scale,nonlinear_strong,18,native,0.25,0.9,12,3,0.8795443172833687,,
tabm_sko_scale,nonlinear_strong,18,native10,0.0,0.0,0,0,,,
tabm_sko_quad_scale,nonlinear_strong,18,top12,0.16666666666666666,1.0,12,2,0.8053576258090196,,
tabm_sko_quad_scale,nonlinear_strong,18,top8,0.0,0.8,8,0,,,
tabm_sko_quad_scale,nonlinear_strong,18,native,0.375,1.0,16,6,0.8089085638396046,,
tabm_sko_quad_scale,nonlinear_strong,18,native10,0.09090909090909091,1.0,11,1,,,
xgb_sko_ridge,global_null,45,top12,1.0,,12,12,1.0808313320189245,,
xgb_sko_ridge,global_null,45,top8,1.0,,8,8,,,
xgb_sko_ridge,global_null,45,native,0.0,,0,0,1.0538175209191216,,
xgb_sko_ridge,global_null,45,native10,0.0,,0,0,,,
xgb_sko_quad,global_null,45,top12,1.0,,12,12,1.0744259532552016,,
xgb_sko_quad,global_null,45,top8,1.0,,8,8,,,
xgb_sko_quad,global_null,45,native,0.0,,0,0,1.0538175209191216,,
xgb_sko_quad,global_null,45,native10,0.0,,0,0,,,
xgb_sko_scale,global_null,45,top12,1.0,,12,12,1.0702466284454994,,
xgb_sko_scale,global_null,45,top8,1.0,,8,8,,,
xgb_sko_scale,global_null,45,native,0.0,,0,0,1.0538175209191216,,
xgb_sko_scale,global_null,45,native10,0.0,,0,0,,,
xgb_sko_quad_scale,global_null,45,top12,1.0,,12,12,1.0801417458731022,,
xgb_sko_quad_scale,global_null,45,top8,1.0,,8,8,,,
xgb_sko_quad_scale,global_null,45,native,0.0,,0,0,1.0538175209191216,,
xgb_sko_quad_scale,global_null,45,native10,0.0,,0,0,,,
tabm_sko_ridge,global_null,45,top12,1.0,,12,12,1.073778261834772,,
tabm_sko_ridge,global_null,45,top8,1.0,,8,8,,,
tabm_sko_ridge,global_null,45,native,0.0,,0,0,1.0538175209191216,,
tabm_sko_ridge,global_null,45,native10,0.0,,0,0,,,
tabm_sko_quad,global_null,45,top12,1.0,,12,12,1.0840067209981623,,
tabm_sko_quad,global_null,45,top8,1.0,,8,8,,,
tabm_sko_quad,global_null,45,native,0.0,,0,0,1.0538175209191216,,
tabm_sko_quad,global_null,45,native10,0.0,,0,0,,,
tabm_sko_scale,global_null,45,top12,1.0,,12,12,1.0719277917826266,,
tabm_sko_scale,global_null,45,top8,1.0,,8,8,,,
tabm_sko_scale,global_null,45,native,0.0,,0,0,1.0538175209191216,,
tabm_sko_scale,global_null,45,native10,0.0,,0,0,,,
tabm_sko_quad_scale,global_null,45,top12,1.0,,12,12,1.0796457475233645,,
tabm_sko_quad_scale,global_null,45,top8,1.0,,8,8,,,
tabm_sko_quad_scale,global_null,45,native,0.0,,0,0,1.0538175209191216,,
tabm_sko_quad_scale,global_null,45,native10,0.0,,0,0,,,
xgb_sko_ridge,misspecified_t,93,top12,0.5,0.6,12,6,1.4605214504020023,,
xgb_sko_ridge,misspecified_t,93,top8,0.25,0.6,8,2,,,
xgb_sko_ridge,misspecified_t,93,native,0.0,0.0,0,0,1.8164658143345749,,
xgb_sko_ridge,misspecified_t,93,native10,0.0,0.0,0,0,,,
xgb_sko_quad,misspecified_t,93,top12,0.4166666666666667,0.7,12,5,1.3235997611006574,,
xgb_sko_quad,misspecified_t,93,top8,0.25,0.6,8,2,,,
xgb_sko_quad,misspecified_t,93,native,0.25,0.6,8,2,1.3859626534376062,,
xgb_sko_quad,misspecified_t,93,native10,0.0,0.0,0,0,,,
xgb_sko_scale,misspecified_t,93,top12,0.6666666666666666,0.4,12,8,1.5315910039451759,,
xgb_sko_scale,misspecified_t,93,top8,0.625,0.3,8,5,,,
xgb_sko_scale,misspecified_t,93,native,0.0,0.0,0,0,1.8164658143345749,,
xgb_sko_scale,misspecified_t,93,native10,0.0,0.0,0,0,,,
xgb_sko_quad_scale,misspecified_t,93,top12,0.4166666666666667,0.7,12,5,1.4162087316164191,,
xgb_sko_quad_scale,misspecified_t,93,top8,0.25,0.6,8,2,,,
xgb_sko_quad_scale,misspecified_t,93,native,0.2,0.4,5,1,1.682491574271809,,
xgb_sko_quad_scale,misspecified_t,93,native10,0.0,0.0,0,0,,,
tabm_sko_ridge,misspecified_t,93,top12,0.75,0.3,12,9,1.6769527756667506,,
tabm_sko_ridge,misspecified_t,93,top8,0.75,0.2,8,6,,,
tabm_sko_ridge,misspecified_t,93,native,0.0,0.0,0,0,1.8164658143345749,,
tabm_sko_ridge,misspecified_t,93,native10,0.0,0.0,0,0,,,
tabm_sko_quad,misspecified_t,93,top12,0.4166666666666667,0.7,12,5,1.375039382691513,,
tabm_sko_quad,misspecified_t,93,top8,0.375,0.5,8,3,,,
tabm_sko_quad,misspecified_t,93,native,0.375,0.5,8,3,1.4031619782074167,,
tabm_sko_quad,misspecified_t,93,native10,0.0,0.0,0,0,,,
tabm_sko_scale,misspecified_t,93,top12,0.8333333333333334,0.2,12,10,1.6421791439736007,,
tabm_sko_scale,misspecified_t,93,top8,0.875,0.1,8,7,,,
tabm_sko_scale,misspecified_t,93,native,0.0,0.0,0,0,1.8164658143345749,,
tabm_sko_scale,misspecified_t,93,native10,0.0,0.0,0,0,,,
tabm_sko_quad_scale,misspecified_t,93,top12,0.5833333333333334,0.5,12,7,1.4184059551295776,,
tabm_sko_quad_scale,misspecified_t,93,top8,0.375,0.5,8,3,,,
tabm_sko_quad_scale,misspecified_t,93,native,0.5,0.5,10,5,1.4476286219886707,,
tabm_sko_quad_scale,misspecified_t,93,native10,0.0,0.0,0,0,,,
xgb_sko_ridge,mixed_copula,36,top12,0.4166666666666667,0.7,12,5,0.8618859254664911,,
xgb_sko_ridge,mixed_copula,36,top8,0.25,0.6,8,2,,,
xgb_sko_ridge,mixed_copula,36,native,0.0,0.0,0,0,1.084502052146553,,
xgb_sko_ridge,mixed_copula,36,native10,0.0,0.0,0,0,,,
xgb_sko_quad,mixed_copula,36,top12,0.25,0.9,12,3,0.8160002985666763,,
xgb_sko_quad,mixed_copula,36,top8,0.0,0.8,8,0,,,
xgb_sko_quad,mixed_copula,36,native,0.35714285714285715,0.9,14,5,0.8167550917082246,,
xgb_sko_quad,mixed_copula,36,native10,0.0,0.0,0,0,,,
xgb_sko_scale,mixed_copula,36,top12,0.5,0.6,12,6,0.9292483625097775,,
xgb_sko_scale,mixed_copula,36,top8,0.25,0.6,8,2,,,
xgb_sko_scale,mixed_copula,36,native,0.0,0.0,0,0,1.084502052146553,,
xgb_sko_scale,mixed_copula,36,native10,0.0,0.0,0,0,,,
xgb_sko_quad_scale,mixed_copula,36,top12,0.25,0.9,12,3,0.8093752954134796,,
xgb_sko_quad_scale,mixed_copula,36,top8,0.0,0.8,8,0,,,
xgb_sko_quad_scale,mixed_copula,36,native,0.5454545454545454,1.0,22,12,0.7967320195215164,,
xgb_sko_quad_scale,mixed_copula,36,native10,0.18181818181818182,0.9,11,2,,,
tabm_sko_ridge,mixed_copula,36,top12,0.5833333333333334,0.5,12,7,0.9208699435298244,,
tabm_sko_ridge,mixed_copula,36,top8,0.375,0.5,8,3,,,
tabm_sko_ridge,mixed_copula,36,native,0.0,0.0,0,0,1.084502052146553,,
tabm_sko_ridge,mixed_copula,36,native10,0.0,0.0,0,0,,,
tabm_sko_quad,mixed_copula,36,top12,0.3333333333333333,0.8,12,4,0.8291319507407396,,
tabm_sko_quad,mixed_copula,36,top8,0.125,0.7,8,1,,,
tabm_sko_quad,mixed_copula,36,native,0.1111111111111111,0.8,9,1,0.8326602241286792,,
tabm_sko_quad,mixed_copula,36,native10,0.0,0.0,0,0,,,
tabm_sko_scale,mixed_copula,36,top12,0.5,0.6,12,6,0.8693108715959271,,
tabm_sko_scale,mixed_copula,36,top8,0.375,0.5,8,3,,,
tabm_sko_scale,mixed_copula,36,native,0.0,0.0,0,0,1.084502052146553,,
tabm_sko_scale,mixed_copula,36,native10,0.0,0.0,0,0,,,
tabm_sko_quad_scale,mixed_copula,36,top12,0.25,0.9,12,3,0.8067666418841544,,
tabm_sko_quad_scale,mixed_copula,36,top8,0.0,0.8,8,0,,,
tabm_sko_quad_scale,mixed_copula,36,native,0.4,0.9,15,6,0.8131782999967444,,
tabm_sko_quad_scale,mixed_copula,36,native10,0.3076923076923077,0.9,13,4,,,
xgb_sko_ridge,high_correlation,24,top12,0.16666666666666666,1.0,12,2,0.8901893539181369,,
xgb_sko_ridge,high_correlation,24,top8,0.0,0.8,8,0,,,
xgb_sko_ridge,high_correlation,24,native,0.09090909090909091,1.0,11,1,0.8852022353718149,,
xgb_sko_ridge,high_correlation,24,native10,0.0,0.0,0,0,,,
xgb_sko_quad,high_correlation,24,top12,0.16666666666666666,1.0,12,2,0.8906098905737406,,
xgb_sko_quad,high_correlation,24,top8,0.0,0.8,8,0,,,
xgb_sko_quad,high_correlation,24,native,0.16666666666666666,1.0,12,2,0.8906098905737406,,
xgb_sko_quad,high_correlation,24,native10,0.09090909090909091,1.0,11,1,,,
xgb_sko_scale,high_correlation,24,top12,0.16666666666666666,1.0,12,2,0.89109018655773,,
xgb_sko_scale,high_correlation,24,top8,0.0,0.8,8,0,,,
xgb_sko_scale,high_correlation,24,native,0.0,1.0,10,0,0.889821479433779,,
xgb_sko_scale,high_correlation,24,native10,0.0,0.0,0,0,,,
xgb_sko_quad_scale,high_correlation,24,top12,0.16666666666666666,1.0,12,2,0.8906098905737406,,
xgb_sko_quad_scale,high_correlation,24,top8,0.0,0.8,8,0,,,
xgb_sko_quad_scale,high_correlation,24,native,0.09090909090909091,1.0,11,1,0.8897505325181504,,
xgb_sko_quad_scale,high_correlation,24,native10,0.0,1.0,10,0,,,
tabm_sko_ridge,high_correlation,24,top12,0.16666666666666666,1.0,12,2,0.8948414270096834,,
tabm_sko_ridge,high_correlation,24,top8,0.0,0.8,8,0,,,
tabm_sko_ridge,high_correlation,24,native,0.0,1.0,10,0,0.889821479433779,,
tabm_sko_ridge,high_correlation,24,native10,0.0,1.0,10,0,,,
tabm_sko_quad,high_correlation,24,top12,0.16666666666666666,1.0,12,2,0.8906098905737406,,
tabm_sko_quad,high_correlation,24,top8,0.0,0.8,8,0,,,
tabm_sko_quad,high_correlation,24,native,0.0,1.0,10,0,0.889821479433779,,
tabm_sko_quad,high_correlation,24,native10,0.0,1.0,10,0,,,
tabm_sko_scale,high_correlation,24,top12,0.16666666666666666,1.0,12,2,0.8928916076188599,,
tabm_sko_scale,high_correlation,24,top8,0.0,0.8,8,0,,,
tabm_sko_scale,high_correlation,24,native,0.0,1.0,10,0,0.889821479433779,,
tabm_sko_scale,high_correlation,24,native10,0.0,1.0,10,0,,,
tabm_sko_quad_scale,high_correlation,24,top12,0.16666666666666666,1.0,12,2,0.8928916076188599,,
tabm_sko_quad_scale,high_correlation,24,top8,0.0,0.8,8,0,,,
tabm_sko_quad_scale,high_correlation,24,native,0.0,1.0,10,0,0.889821479433779,,
tabm_sko_quad_scale,high_correlation,24,native10,0.0,1.0,10,0,,,
xgb_sko_ridge,linear_sparse,57,top12,0.5833333333333334,1.0,12,7,0.767125053231173,,
xgb_sko_ridge,linear_sparse,57,top8,0.375,1.0,8,3,,,
xgb_sko_ridge,linear_sparse,57,native,0.16666666666666666,1.0,6,1,0.7672921601928878,,
xgb_sko_ridge,linear_sparse,57,native10,0.0,0.0,0,0,,,
xgb_sko_quad,linear_sparse,57,top12,0.5833333333333334,1.0,12,7,0.7740123627062789,,
xgb_sko_quad,linear_sparse,57,top8,0.375,1.0,8,3,,,
xgb_sko_quad,linear_sparse,57,native,0.16666666666666666,1.0,6,1,0.7672921601928878,,
xgb_sko_quad,linear_sparse,57,native10,0.0,0.0,0,0,,,
xgb_sko_scale,linear_sparse,57,top12,0.5833333333333334,1.0,12,7,0.7691646724778277,,
xgb_sko_scale,linear_sparse,57,top8,0.375,1.0,8,3,,,
xgb_sko_scale,linear_sparse,57,native,0.16666666666666666,1.0,6,1,0.7672921601928878,,
xgb_sko_scale,linear_sparse,57,native10,0.0,0.0,0,0,,,
xgb_sko_quad_scale,linear_sparse,57,top12,0.5833333333333334,1.0,12,7,0.7715078927480827,,
xgb_sko_quad_scale,linear_sparse,57,top8,0.375,1.0,8,3,,,
xgb_sko_quad_scale,linear_sparse,57,native,0.16666666666666666,1.0,6,1,0.7672921601928878,,
xgb_sko_quad_scale,linear_sparse,57,native10,0.0,0.0,0,0,,,
tabm_sko_ridge,linear_sparse,57,top12,0.5833333333333334,1.0,12,7,0.7714201311515153,,
tabm_sko_ridge,linear_sparse,57,top8,0.375,1.0,8,3,,,
tabm_sko_ridge,linear_sparse,57,native,0.16666666666666666,1.0,6,1,0.7672921601928878,,
tabm_sko_ridge,linear_sparse,57,native10,0.0,0.0,0,0,,,
tabm_sko_quad,linear_sparse,57,top12,0.5833333333333334,1.0,12,7,0.769599584181998,,
tabm_sko_quad,linear_sparse,57,top8,0.375,1.0,8,3,,,
tabm_sko_quad,linear_sparse,57,native,0.16666666666666666,1.0,6,1,0.7672921601928878,,
tabm_sko_quad,linear_sparse,57,native10,0.0,0.0,0,0,,,
tabm_sko_scale,linear_sparse,57,top12,0.5833333333333334,1.0,12,7,0.7695977927295111,,
tabm_sko_scale,linear_sparse,57,top8,0.375,1.0,8,3,,,
tabm_sko_scale,linear_sparse,57,native,0.16666666666666666,1.0,6,1,0.7672921601928878,,
tabm_sko_scale,linear_sparse,57,native10,0.0,0.0,0,0,,,
tabm_sko_quad_scale,linear_sparse,57,top12,0.5833333333333334,1.0,12,7,0.769969842621493,,
tabm_sko_quad_scale,linear_sparse,57,top8,0.375,1.0,8,3,,,
tabm_sko_quad_scale,linear_sparse,57,native,0.5,1.0,10,5,0.757698830385244,,
tabm_sko_quad_scale,linear_sparse,57,native10,0.0,0.0,0,0,,,
xgb_sko_ridge,pure_interactions,3,top12,0.5,0.6,12,6,1.0910163545019786,,
xgb_sko_ridge,pure_interactions,3,top8,0.375,0.5,8,3,,,
xgb_sko_ridge,pure_interactions,3,native,0.0,0.0,0,0,1.2318351839222983,,
xgb_sko_ridge,pure_interactions,3,native10,0.0,0.0,0,0,,,
xgb_sko_quad,pure_interactions,3,top12,0.25,0.9,12,3,1.0346327053383721,,
xgb_sko_quad,pure_interactions,3,top8,0.0,0.8,8,0,,,
xgb_sko_quad,pure_interactions,3,native,0.0,0.5,5,0,1.1366877733847904,,
xgb_sko_quad,pure_interactions,3,native10,0.0,0.0,0,0,,,
xgb_sko_scale,pure_interactions,3,top12,0.5833333333333334,0.5,12,7,1.1301171827765926,,
xgb_sko_scale,pure_interactions,3,top8,0.375,0.5,8,3,,,
xgb_sko_scale,pure_interactions,3,native,0.0,0.0,0,0,1.2318351839222983,,
xgb_sko_scale,pure_interactions,3,native10,0.0,0.0,0,0,,,
xgb_sko_quad_scale,pure_interactions,3,top12,0.3333333333333333,0.8,12,4,1.0513486456642525,,
xgb_sko_quad_scale,pure_interactions,3,top8,0.125,0.7,8,1,,,
xgb_sko_quad_scale,pure_interactions,3,native,0.14285714285714285,0.6,7,1,1.0854789408578747,,
xgb_sko_quad_scale,pure_interactions,3,native10,0.0,0.0,0,0,,,
tabm_sko_ridge,pure_interactions,3,top12,0.4166666666666667,0.7,12,5,1.100093100742702,,
tabm_sko_ridge,pure_interactions,3,top8,0.125,0.7,8,1,,,
tabm_sko_ridge,pure_interactions,3,native,0.0,0.0,0,0,1.2318351839222983,,
tabm_sko_ridge,pure_interactions,3,native10,0.0,0.0,0,0,,,
tabm_sko_quad,pure_interactions,3,top12,0.25,0.9,12,3,1.0429036637703832,,
tabm_sko_quad,pure_interactions,3,top8,0.0,0.8,8,0,,,
tabm_sko_quad,pure_interactions,3,native,0.0,0.9,9,0,1.043812157005288,,
tabm_sko_quad,pure_interactions,3,native10,0.0,0.0,0,0,,,
tabm_sko_scale,pure_interactions,3,top12,0.4166666666666667,0.7,12,5,1.0969690068935425,,
tabm_sko_scale,pure_interactions,3,top8,0.125,0.7,8,1,,,
tabm_sko_scale,pure_interactions,3,native,0.0,0.0,0,0,1.2318351839222983,,
tabm_sko_scale,pure_interactions,3,native10,0.0,0.0,0,0,,,
tabm_sko_quad_scale,pure_interactions,3,top12,0.16666666666666666,1.0,12,2,1.0153303982173345,,
tabm_sko_quad_scale,pure_interactions,3,top8,0.0,0.8,8,0,,,
tabm_sko_quad_scale,pure_interactions,3,native,0.09090909090909091,1.0,11,1,1.0180265196512646,,
tabm_sko_quad_scale,pure_interactions,3,native10,0.0,1.0,10,0,,,
xgb_sko_ridge,misspecified_t,85,top12,0.4166666666666667,0.7,12,5,1.0899283431461009,,
xgb_sko_ridge,misspecified_t,85,top8,0.375,0.5,8,3,,,
xgb_sko_ridge,misspecified_t,85,native,0.0,0.0,0,0,1.2538805527773635,,
xgb_sko_ridge,misspecified_t,85,native10,0.0,0.0,0,0,,,
xgb_sko_quad,misspecified_t,85,top12,0.4166666666666667,0.7,12,5,1.0222943546578052,,
xgb_sko_quad,misspecified_t,85,top8,0.25,0.6,8,2,,,
xgb_sko_quad,misspecified_t,85,native,0.3,0.7,10,3,1.0180738833635439,,
xgb_sko_quad,misspecified_t,85,native10,0.0,0.0,0,0,,,
xgb_sko_scale,misspecified_t,85,top12,0.5833333333333334,0.5,12,7,1.183297036477079,,
xgb_sko_scale,misspecified_t,85,top8,0.375,0.5,8,3,,,
xgb_sko_scale,misspecified_t,85,native,0.0,0.0,0,0,1.2538805527773635,,
xgb_sko_scale,misspecified_t,85,native10,0.0,0.0,0,0,,,
xgb_sko_quad_scale,misspecified_t,85,top12,0.3333333333333333,0.8,12,4,1.0129529048532355,,
xgb_sko_quad_scale,misspecified_t,85,top8,0.25,0.6,8,2,,,
xgb_sko_quad_scale,misspecified_t,85,native,0.3333333333333333,0.8,12,4,1.0129529048532355,,
xgb_sko_quad_scale,misspecified_t,85,native10,0.3,0.7,10,3,,,
tabm_sko_ridge,misspecified_t,85,top12,0.5,0.6,12,6,1.1056681820316934,,
tabm_sko_ridge,misspecified_t,85,top8,0.5,0.4,8,4,,,
tabm_sko_ridge,misspecified_t,85,native,0.0,0.0,0,0,1.2538805527773635,,
tabm_sko_ridge,misspecified_t,85,native10,0.0,0.0,0,0,,,
tabm_sko_quad,misspecified_t,85,top12,0.5,0.6,12,6,1.0308119051107445,,
tabm_sko_quad,misspecified_t,85,top8,0.25,0.6,8,2,,,
tabm_sko_quad,misspecified_t,85,native,0.14285714285714285,0.6,7,1,1.0172658044653207,,
tabm_sko_quad,misspecified_t,85,native10,0.0,0.0,0,0,,,
tabm_sko_scale,misspecified_t,85,top12,0.75,0.3,12,9,1.2235483385728176,,
tabm_sko_scale,misspecified_t,85,top8,0.625,0.3,8,5,,,
tabm_sko_scale,misspecified_t,85,native,0.0,0.0,0,0,1.2538805527773635,,
tabm_sko_scale,misspecified_t,85,native10,0.0,0.0,0,0,,,
tabm_sko_quad_scale,misspecified_t,85,top12,0.5,0.6,12,6,1.0211630036770283,,
tabm_sko_quad_scale,misspecified_t,85,top8,0.375,0.5,8,3,,,
tabm_sko_quad_scale,misspecified_t,85,native,0.4444444444444444,0.5,9,4,1.024286265404731,,
tabm_sko_quad_scale,misspecified_t,85,native10,0.0,0.0,0,0,,,
xgb_sko_ridge,global_null,53,top12,1.0,,12,12,0.9579475487933792,,
xgb_sko_ridge,global_null,53,top8,1.0,,8,8,,,
xgb_sko_ridge,global_null,53,native,0.0,,0,0,0.9398921035149399,,
xgb_sko_ridge,global_null,53,native10,0.0,,0,0,,,
xgb_sko_quad,global_null,53,top12,1.0,,12,12,0.9673273514117583,,
xgb_sko_quad,global_null,53,top8,1.0,,8,8,,,
xgb_sko_quad,global_null,53,native,0.0,,0,0,0.9398921035149399,,
xgb_sko_quad,global_null,53,native10,0.0,,0,0,,,
xgb_sko_scale,global_null,53,top12,1.0,,12,12,0.9590151533924961,,
xgb_sko_scale,global_null,53,top8,1.0,,8,8,,,
xgb_sko_scale,global_null,53,native,0.0,,0,0,0.9398921035149399,,
xgb_sko_scale,global_null,53,native10,0.0,,0,0,,,
xgb_sko_quad_scale,global_null,53,top12,1.0,,12,12,0.9666469002831294,,
xgb_sko_quad_scale,global_null,53,top8,1.0,,8,8,,,
xgb_sko_quad_scale,global_null,53,native,0.0,,0,0,0.9398921035149399,,
xgb_sko_quad_scale,global_null,53,native10,0.0,,0,0,,,
tabm_sko_ridge,global_null,53,top12,1.0,,12,12,0.9610680957332852,,
tabm_sko_ridge,global_null,53,top8,1.0,,8,8,,,
tabm_sko_ridge,global_null,53,native,0.0,,0,0,0.9398921035149399,,
tabm_sko_ridge,global_null,53,native10,0.0,,0,0,,,
tabm_sko_quad,global_null,53,top12,1.0,,12,12,0.960242307506032,,
tabm_sko_quad,global_null,53,top8,1.0,,8,8,,,
tabm_sko_quad,global_null,53,native,0.0,,0,0,0.9398921035149399,,
tabm_sko_quad,global_null,53,native10,0.0,,0,0,,,
tabm_sko_scale,global_null,53,top12,1.0,,12,12,0.9438675988566346,,
tabm_sko_scale,global_null,53,top8,1.0,,8,8,,,
tabm_sko_scale,global_null,53,native,0.0,,0,0,0.9398921035149399,,
tabm_sko_scale,global_null,53,native10,0.0,,0,0,,,
tabm_sko_quad_scale,global_null,53,top12,1.0,,12,12,0.9674645757213184,,
tabm_sko_quad_scale,global_null,53,top8,1.0,,8,8,,,
tabm_sko_quad_scale,global_null,53,native,0.0,,0,0,0.9398921035149399,,
tabm_sko_quad_scale,global_null,53,native10,0.0,,0,0,,,
xgb_sko_ridge,high_correlation,32,top12,0.16666666666666666,1.0,12,2,0.8033043405926977,,
xgb_sko_ridge,high_correlation,32,top8,0.0,0.8,8,0,,,
xgb_sko_ridge,high_correlation,32,native,0.0,1.0,10,0,0.792516003147677,,
