method,run,group,fraction,half,J,set
xgb_midpoint,f70_12,12,0.7,,0.3333333333333333,"[19, 18, 23, 0, 16, 21, 2, 24, 13, 11, 10, 22]"
xgb_orbit,f70_12,12,0.7,,0.3333333333333333,"[19, 18, 23, 0, 16, 21, 2, 24, 13, 8, 11, 10]"
xgb_orbit_student,f70_12,12,0.7,,0.3333333333333333,"[13, 10, 21, 23, 24, 16, 19, 18, 0, 2, 11, 8]"
tabm_naive,f70_12,12,0.7,,0.2631578947368421,"[0, 16, 21, 23, 2, 27, 13, 8, 24, 11, 26, 3]"
tabm_midpoint,f70_12,12,0.7,,0.2631578947368421,"[0, 23, 21, 16, 2, 27, 13, 8, 24, 26, 11, 6]"
tabm_orbit,f70_12,12,0.7,,0.3333333333333333,"[0, 23, 21, 16, 2, 27, 13, 8, 24, 26, 11, 4]"
tabm_orbit_student,f70_12,12,0.7,,0.14285714285714285,"[13, 8, 0, 11, 12, 2, 26, 21, 16, 24, 6, 28]"
lasso_pair_q20,f70_13,13,0.7,,0.2631578947368421,"[20, 0, 25, 16, 27, 23, 19, 22, 13, 6, 8, 17]"
linear_orbit_student,f70_13,13,0.7,,0.6,"[21, 20, 23, 27, 9, 15, 22, 16, 0, 25, 1, 3]"
xgb_shap,f70_13,13,0.7,,0.8461538461538461,"[23, 21, 0, 24, 19, 16, 15, 18, 25, 7, 20, 1]"
xgb_pfi,f70_13,13,0.7,,0.8461538461538461,"[23, 21, 0, 19, 16, 15, 24, 20, 18, 2, 1, 4]"
tabm_pfi,f70_13,13,0.7,,0.6,"[23, 0, 19, 15, 16, 21, 20, 2, 1, 17, 25, 9]"
deep_lasso,f70_13,13,0.7,,1.0,"[23, 21, 0, 16, 25, 19, 15, 20, 27, 24, 7, 18]"
xgb_naive,f70_13,13,0.7,,0.5,"[19, 21, 23, 2, 27, 24, 3, 5, 8, 20, 10, 25]"
xgb_midpoint,f70_13,13,0.7,,0.6,"[19, 21, 23, 2, 27, 24, 17, 3, 5, 20, 25, 8]"
xgb_orbit,f70_13,13,0.7,,0.5,"[19, 21, 23, 2, 27, 24, 20, 3, 8, 5, 17, 11]"
xgb_orbit_student,f70_13,13,0.7,,0.5,"[2, 21, 23, 19, 27, 11, 24, 10, 20, 12, 13, 5]"
tabm_naive,f70_13,13,0.7,,0.3333333333333333,"[23, 21, 0, 16, 20, 27, 18, 17, 24, 13, 28, 6]"
tabm_midpoint,f70_13,13,0.7,,0.3333333333333333,"[23, 21, 0, 16, 20, 27, 18, 17, 24, 13, 28, 6]"
tabm_orbit,f70_13,13,0.7,,0.3333333333333333,"[23, 21, 0, 16, 27, 20, 18, 17, 24, 13, 28, 6]"
tabm_orbit_student,f70_13,13,0.7,,0.2631578947368421,"[23, 21, 28, 20, 17, 27, 16, 18, 24, 13, 22, 0]"
lasso_pair_q20,f70_14,14,0.7,,0.5,"[20, 25, 16, 26, 27, 22, 8, 23, 6, 4, 15, 28]"
linear_orbit_student,f70_14,14,0.7,,0.4117647058823529,"[25, 22, 20, 26, 16, 23, 19, 7, 21, 2, 8, 27]"
xgb_shap,f70_14,14,0.7,,0.8461538461538461,"[23, 21, 0, 16, 19, 24, 15, 25, 18, 7, 20, 2]"
xgb_pfi,f70_14,14,0.7,,0.8461538461538461,"[23, 0, 21, 19, 16, 18, 15, 24, 20, 2, 25, 1]"
tabm_pfi,f70_14,14,0.7,,0.8461538461538461,"[23, 0, 15, 16, 19, 21, 2, 20, 18, 25, 24, 9]"
deep_lasso,f70_14,14,0.7,,0.8461538461538461,"[21, 23, 15, 0, 25, 16, 19, 20, 27, 18, 7, 2]"
xgb_naive,f70_14,14,0.7,,0.5,"[18, 19, 23, 25, 17, 9, 27, 24, 26, 3, 5, 15]"
xgb_midpoint,f70_14,14,0.7,,0.6,"[18, 19, 23, 25, 17, 9, 24, 27, 3, 26, 5, 4]"
xgb_orbit,f70_14,14,0.7,,0.5,"[18, 19, 23, 25, 17, 9, 27, 24, 3, 26, 7, 5]"
xgb_orbit_student,f70_14,14,0.7,,0.4117647058823529,"[25, 19, 24, 18, 9, 12, 17, 26, 27, 5, 3, 6]"
tabm_naive,f70_14,14,0.7,,0.2631578947368421,"[20, 25, 23, 16, 7, 24, 18, 1, 22, 9, 8, 11]"
tabm_midpoint,f70_14,14,0.7,,0.3333333333333333,"[20, 23, 25, 16, 24, 7, 18, 21, 1, 9, 22, 11]"
tabm_orbit,f70_14,14,0.7,,0.3333333333333333,"[20, 23, 25, 16, 24, 7, 21, 18, 1, 9, 22, 8]"
tabm_orbit_student,f70_14,14,0.7,,0.2631578947368421,"[25, 24, 20, 28, 7, 11, 22, 16, 9, 18, 23, 21]"
lasso_pair_q20,f70_15,15,0.7,,0.2631578947368421,"[20, 0, 23, 7, 2, 6, 26, 19, 13, 27, 9, 28]"
linear_orbit_student,f70_15,15,0.7,,0.5,"[21, 20, 22, 2, 27, 19, 15, 7, 1, 3, 4, 5]"
xgb_shap,f70_15,15,0.7,,0.8461538461538461,"[21, 0, 23, 16, 19, 24, 15, 18, 25, 20, 1, 2]"
xgb_pfi,f70_15,15,0.7,,1.0,"[21, 0, 16, 19, 23, 18, 2, 15, 24, 20, 1, 27]"
tabm_pfi,f70_15,15,0.7,,0.8461538461538461,"[23, 0, 16, 19, 15, 21, 20, 2, 25, 24, 9, 18]"
deep_lasso,f70_15,15,0.7,,0.8461538461538461,"[23, 21, 0, 20, 25, 16, 15, 19, 24, 27, 26, 18]"
xgb_naive,f70_15,15,0.7,,0.5,"[18, 19, 16, 21, 27, 8, 4, 23, 24, 11, 13, 12]"
xgb_midpoint,f70_15,15,0.7,,0.5,"[18, 19, 16, 21, 27, 8, 4, 23, 24, 13, 11, 12]"
xgb_orbit,f70_15,15,0.7,,0.5,"[18, 19, 16, 21, 8, 27, 4, 23, 24, 13, 11, 6]"
xgb_orbit_student,f70_15,15,0.7,,0.4117647058823529,"[18, 16, 19, 8, 27, 13, 24, 21, 6, 12, 4, 23]"
tabm_naive,f70_15,15,0.7,,0.5,"[23, 16, 21, 0, 18, 15, 20, 27, 25, 4, 24, 7]"
tabm_midpoint,f70_15,15,0.7,,0.5,"[23, 16, 21, 0, 18, 15, 25, 20, 27, 24, 4, 7]"
tabm_orbit,f70_15,15,0.7,,0.5,"[23, 16, 21, 0, 18, 15, 25, 20, 27, 24, 7, 4]"
tabm_orbit_student,f70_15,15,0.7,,0.3333333333333333,"[28, 4, 16, 24, 22, 23, 21, 27, 9, 25, 7, 18]"
lasso_pair_q20,f70_16,16,0.7,,0.4117647058823529,"[0, 20, 21, 16, 22, 25, 17, 14, 9, 6, 1, 3]"
linear_orbit_student,f70_16,16,0.7,,0.3333333333333333,"[22, 16, 0, 23, 20, 8, 28, 9, 2, 25, 7, 1]"
xgb_shap,f70_16,16,0.7,,0.7142857142857143,"[23, 21, 0, 16, 19, 24, 15, 25, 20, 8, 18, 7]"
xgb_pfi,f70_16,16,0.7,,0.7142857142857143,"[23, 0, 21, 16, 19, 2, 20, 18, 15, 24, 28, 8]"
tabm_pfi,f70_16,16,0.7,,0.7142857142857143,"[23, 0, 16, 19, 15, 21, 20, 2, 25, 9, 22, 8]"
deep_lasso,f70_16,16,0.7,,0.8461538461538461,"[23, 21, 0, 25, 15, 16, 20, 19, 8, 24, 27, 18]"
xgb_naive,f70_16,16,0.7,,0.4117647058823529,"[18, 21, 19, 23, 16, 7, 15, 9, 2, 8, 24, 20]"
xgb_midpoint,f70_16,16,0.7,,0.4117647058823529,"[18, 21, 23, 19, 16, 15, 7, 9, 24, 2, 8, 20]"
xgb_orbit,f70_16,16,0.7,,0.4117647058823529,"[18, 21, 23, 19, 16, 15, 7, 9, 2, 24, 8, 20]"
xgb_orbit_student,f70_16,16,0.7,,0.4117647058823529,"[11, 24, 21, 18, 12, 23, 10, 9, 15, 19, 20, 7]"
tabm_naive,f70_16,16,0.7,,0.2631578947368421,"[0, 16, 21, 23, 19, 8, 9, 15, 20, 27, 2, 7]"
tabm_midpoint,f70_16,16,0.7,,0.3333333333333333,"[0, 16, 21, 23, 19, 9, 8, 20, 15, 27, 2, 7]"
tabm_orbit,f70_16,16,0.7,,0.3333333333333333,"[0, 16, 21, 23, 19, 9, 8, 20, 15, 27, 2, 7]"
tabm_orbit_student,f70_16,16,0.7,,0.14285714285714285,"[0, 21, 9, 16, 19, 23, 8, 11, 24, 12, 15, 17]"
lasso_pair_q20,f70_17,17,0.7,,0.3333333333333333,"[20, 0, 23, 25, 16, 19, 22, 5, 2, 3, 4, 7]"
linear_orbit_student,f70_17,17,0.7,,0.4117647058823529,"[25, 23, 2, 20, 8, 7, 0, 26, 16, 1, 3, 4]"
xgb_shap,f70_17,17,0.7,,1.0,"[23, 0, 21, 24, 16, 19, 15, 20, 1, 18, 7, 2]"
xgb_pfi,f70_17,17,0.7,,0.7142857142857143,"[23, 0, 21, 16, 24, 19, 20, 15, 18, 28, 2, 17]"
tabm_pfi,f70_17,17,0.7,,1.0,"[23, 0, 15, 16, 19, 21, 20, 18, 24, 2, 22, 25]"
deep_lasso,f70_17,17,0.7,,0.8461538461538461,"[23, 0, 21, 16, 25, 15, 20, 19, 27, 24, 18, 26]"
xgb_naive,f70_17,17,0.7,,0.5,"[19, 7, 0, 16, 27, 23, 17, 1, 21, 25, 2, 20]"
xgb_midpoint,f70_17,17,0.7,,0.4117647058823529,"[19, 7, 0, 27, 16, 23, 17, 21, 1, 25, 2, 3]"
xgb_orbit,f70_17,17,0.7,,0.4117647058823529,"[19, 7, 0, 16, 27, 23, 17, 1, 21, 25, 2, 3]"
xgb_orbit_student,f70_17,17,0.7,,0.4117647058823529,"[25, 14, 7, 10, 23, 19, 17, 27, 1, 0, 21, 16]"
tabm_naive,f70_17,17,0.7,,0.4117647058823529,"[0, 16, 20, 25, 23, 2, 21, 7, 3, 27, 24, 1]"
tabm_midpoint,f70_17,17,0.7,,0.3333333333333333,"[0, 16, 20, 23, 2, 25, 21, 7, 3, 24, 27, 10]"
tabm_orbit,f70_17,17,0.7,,0.3333333333333333,"[0, 16, 20, 23, 2, 25, 21, 7, 3, 27, 24, 10]"
tabm_orbit_student,f70_17,17,0.7,,0.2631578947368421,"[0, 25, 2, 16, 20, 3, 23, 7, 24, 21, 10, 1]"
lasso_pair_q20,f70_18,18,0.7,,0.3333333333333333,"[0, 23, 25, 20, 16, 27, 19, 18, 15, 1, 2, 3]"
linear_orbit_student,f70_18,18,0.7,,0.3333333333333333,"[23, 8, 21, 27, 9, 19, 11, 16, 25, 20, 0, 17]"
xgb_shap,f70_18,18,0.7,,0.8461538461538461,"[23, 21, 0, 16, 24, 19, 15, 18, 20, 2, 7, 25]"
xgb_pfi,f70_18,18,0.7,,0.8461538461538461,"[23, 0, 21, 16, 19, 24, 20, 15, 18, 2, 1, 7]"
tabm_pfi,f70_18,18,0.7,,0.7142857142857143,"[23, 0, 16, 19, 15, 21, 2, 20, 25, 18, 27, 17]"
deep_lasso,f70_18,18,0.7,,0.8461538461538461,"[21, 23, 0, 25, 16, 20, 19, 15, 24, 27, 18, 2]"
xgb_naive,f70_18,18,0.7,,0.5,"[19, 16, 18, 23, 1, 17, 21, 24, 20, 7, 3, 28]"
xgb_midpoint,f70_18,18,0.7,,0.6,"[19, 16, 18, 23, 1, 21, 17, 24, 28, 4, 20, 7]"
xgb_orbit,f70_18,18,0.7,,0.5,"[19, 16, 18, 23, 1, 17, 21, 24, 28, 20, 3, 11]"
xgb_orbit_student,f70_18,18,0.7,,0.4117647058823529,"[23, 10, 19, 11, 14, 16, 24, 1, 18, 3, 21, 17]"
tabm_naive,f70_18,18,0.7,,0.2631578947368421,"[23, 21, 8, 17, 1, 19, 27, 11, 9, 24, 4, 2]"
tabm_midpoint,f70_18,18,0.7,,0.3333333333333333,"[23, 21, 8, 17, 1, 27, 24, 2, 11, 4, 19, 9]"
tabm_orbit,f70_18,18,0.7,,0.3333333333333333,"[23, 21, 8, 17, 1, 27, 24, 19, 11, 4, 2, 16]"
tabm_orbit_student,f70_18,18,0.7,,0.2,"[23, 8, 17, 24, 9, 11, 4, 21, 1, 6, 13, 28]"
lasso_pair_q20,f70_19,19,0.7,,0.4117647058823529,"[21, 20, 25, 16, 23, 26, 14, 2, 19, 3, 4, 1]"
linear_orbit_student,f70_19,19,0.7,,0.4117647058823529,"[25, 21, 15, 2, 17, 20, 16, 23, 18, 26, 27, 1]"
xgb_shap,f70_19,19,0.7,,0.7142857142857143,"[23, 21, 0, 19, 24, 16, 15, 18, 27, 20, 17, 7]"
xgb_pfi,f70_19,19,0.7,,0.8461538461538461,"[21, 23, 0, 19, 16, 24, 15, 18, 20, 2, 28, 27]"
tabm_pfi,f70_19,19,0.7,,0.8461538461538461,"[23, 0, 19, 15, 16, 21, 20, 24, 2, 27, 25, 18]"
deep_lasso,f70_19,19,0.7,,0.8461538461538461,"[21, 23, 0, 15, 25, 16, 19, 20, 27, 18, 9, 7]"
xgb_naive,f70_19,19,0.7,,0.5,"[18, 16, 19, 7, 21, 25, 0, 20, 5, 3, 24, 10]"
xgb_midpoint,f70_19,19,0.7,,0.6,"[18, 16, 19, 7, 21, 25, 0, 20, 5, 3, 24, 4]"
xgb_orbit,f70_19,19,0.7,,0.6,"[18, 16, 19, 7, 21, 25, 0, 5, 20, 3, 24, 4]"
xgb_orbit_student,f70_19,19,0.7,,0.4117647058823529,"[25, 7, 18, 16, 5, 19, 21, 11, 22, 10, 20, 3]"
tabm_naive,f70_19,19,0.7,,0.3333333333333333,"[21, 25, 20, 18, 0, 2, 10, 16, 6, 17, 26, 11]"
tabm_midpoint,f70_19,19,0.7,,0.3333333333333333,"[21, 25, 20, 18, 0, 16, 2, 10, 17, 6, 26, 11]"
tabm_orbit,f70_19,19,0.7,,0.3333333333333333,"[21, 25, 20, 18, 0, 16, 10, 2, 17, 6, 26, 11]"
tabm_orbit_student,f70_19,19,0.7,,0.2631578947368421,"[25, 18, 21, 22, 2, 20, 26, 6, 10, 11, 0, 17]"
lasso_pair_q20,f80_00,0,0.8,,0.4117647058823529,"[20, 16, 26, 27, 2, 6, 22, 5, 1, 7, 3, 4]"
linear_orbit_student,f80_00,0,0.8,,0.5,"[22, 19, 8, 20, 16, 2, 27, 4, 26, 25, 1, 3]"
xgb_shap,f80_00,0,0.8,,0.8461538461538461,"[23, 21, 0, 16, 24, 19, 15, 18, 20, 25, 1, 7]"
xgb_pfi,f80_00,0,0.8,,0.8461538461538461,"[23, 21, 0, 16, 19, 18, 15, 24, 20, 2, 27, 28]"
tabm_pfi,f80_00,0,0.8,,0.8461538461538461,"[23, 0, 15, 16, 19, 21, 20, 2, 18, 25, 1, 24]"
deep_lasso,f80_00,0,0.8,,0.8461538461538461,"[23, 21, 0, 25, 20, 19, 15, 16, 27, 24, 26, 7]"
xgb_naive,f80_00,0,0.8,,0.5,"[18, 16, 19, 17, 23, 24, 20, 8, 9, 2, 27, 6]"
xgb_midpoint,f80_00,0,0.8,,0.4117647058823529,"[18, 16, 19, 23, 17, 24, 8, 20, 9, 0, 2, 6]"
xgb_orbit,f80_00,0,0.8,,0.5,"[18, 16, 19, 17, 23, 24, 20, 8, 9, 2, 0, 27]"
xgb_orbit_student,f80_00,0,0.8,,0.3333333333333333,"[20, 17, 24, 6, 18, 11, 2, 8, 10, 16, 9, 23]"
tabm_naive,f80_00,0,0.8,,0.2,"[16, 20, 17, 1, 2, 24, 0, 8, 6, 9, 26, 11]"
tabm_midpoint,f80_00,0,0.8,,0.2631578947368421,"[16, 20, 17, 1, 2, 24, 0, 6, 8, 9, 26, 4]"
tabm_orbit,f80_00,0,0.8,,0.2631578947368421,"[16, 20, 17, 1, 2, 24, 0, 8, 6, 9, 26, 4]"
tabm_orbit_student,f80_00,0,0.8,,0.14285714285714285,"[17, 14, 6, 16, 24, 28, 8, 11, 20, 1, 2, 9]"
lasso_pair_q20,f80_01,1,0.8,,0.3333333333333333,"[20, 0, 25, 27, 23, 2, 19, 6, 14, 5, 1, 3]"
linear_orbit_student,f80_01,1,0.8,,0.5,"[23, 21, 0, 20, 15, 27, 25, 22, 2, 16, 26, 1]"
xgb_shap,f80_01,1,0.8,,0.7142857142857143,"[23, 21, 0, 24, 16, 19, 15, 25, 18, 20, 2, 9]"
xgb_pfi,f80_01,1,0.8,,0.7142857142857143,"[23, 21, 0, 16, 19, 18, 24, 20, 15, 2, 28, 9]"
tabm_pfi,f80_01,1,0.8,,0.7142857142857143,"[23, 15, 0, 16, 19, 21, 2, 20, 18, 22, 9, 17]"
deep_lasso,f80_01,1,0.8,,0.6,"[0, 15, 16, 19, 23, 21, 27, 25, 20, 2, 9, 22]"
xgb_naive,f80_01,1,0.8,,0.4117647058823529,"[18, 23, 16, 21, 2, 20, 0, 9, 27, 24, 1, 26]"
xgb_midpoint,f80_01,1,0.8,,0.4117647058823529,"[18, 23, 21, 16, 2, 20, 1, 27, 9, 24, 0, 26]"
xgb_orbit,f80_01,1,0.8,,0.4117647058823529,"[18, 23, 16, 21, 2, 20, 27, 0, 24, 1, 9, 26]"
xgb_orbit_student,f80_01,1,0.8,,0.3333333333333333,"[23, 2, 20, 26, 24, 18, 12, 21, 9, 27, 1, 3]"
tabm_naive,f80_01,1,0.8,,0.4117647058823529,"[23, 0, 21, 20, 1, 8, 7, 4, 28, 11, 24, 26]"
tabm_midpoint,f80_01,1,0.8,,0.4117647058823529,"[23, 0, 21, 20, 1, 8, 7, 4, 28, 24, 11, 26]"
tabm_orbit,f80_01,1,0.8,,0.4117647058823529,"[23, 0, 21, 20, 1, 8, 7, 4, 28, 24, 11, 26]"
tabm_orbit_student,f80_01,1,0.8,,0.2631578947368421,"[23, 0, 1, 20, 28, 21, 8, 10, 11, 4, 24, 7]"
lasso_pair_q20,f80_02,2,0.8,,0.3333333333333333,"[20, 23, 25, 16, 26, 27, 22, 28, 5, 19, 6, 2]"
linear_orbit_student,f80_02,2,0.8,,0.5,"[23, 10, 25, 26, 21, 20, 7, 27, 9, 22, 15, 19]"
xgb_shap,f80_02,2,0.8,,0.8461538461538461,"[23, 21, 0, 19, 24, 16, 15, 18, 20, 25, 7, 1]"
xgb_pfi,f80_02,2,0.8,,0.8461538461538461,"[23, 0, 21, 19, 16, 20, 18, 24, 2, 15, 1, 4]"
tabm_pfi,f80_02,2,0.8,,1.0,"[23, 0, 19, 15, 16, 21, 20, 2, 25, 18, 22, 24]"
deep_lasso,f80_02,2,0.8,,0.8461538461538461,"[23, 21, 0, 19, 25, 20, 15, 16, 27, 24, 7, 26]"
xgb_naive,f80_02,2,0.8,,0.6,"[18, 23, 21, 19, 16, 2, 24, 27, 25, 0, 15, 17]"
xgb_midpoint,f80_02,2,0.8,,0.6,"[18, 23, 21, 19, 16, 27, 0, 2, 25, 24, 15, 17]"
xgb_orbit,f80_02,2,0.8,,0.6,"[23, 18, 21, 19, 16, 2, 24, 25, 27, 0, 15, 17]"
xgb_orbit_student,f80_02,2,0.8,,0.5,"[23, 10, 25, 18, 24, 21, 11, 26, 20, 2, 27, 6]"
tabm_naive,f80_02,2,0.8,,0.5,"[23, 21, 20, 7, 24, 25, 1, 18, 27, 10, 26, 9]"
tabm_midpoint,f80_02,2,0.8,,0.5,"[23, 21, 20, 7, 24, 25, 27, 1, 10, 18, 26, 9]"
tabm_orbit,f80_02,2,0.8,,0.5,"[23, 21, 20, 7, 24, 25, 27, 1, 18, 10, 26, 9]"
tabm_orbit_student,f80_02,2,0.8,,0.6,"[14, 23, 20, 21, 25, 10, 26, 7, 24, 12, 22, 1]"
lasso_pair_q20,f80_03,3,0.8,,0.3333333333333333,"[20, 0, 23, 25, 26, 27, 2, 6, 28, 19, 15, 7]"
linear_orbit_student,f80_03,3,0.8,,0.6,"[21, 26, 25, 9, 0, 22, 20, 8, 23, 27, 28, 1]"
xgb_shap,f80_03,3,0.8,,0.7142857142857143,"[23, 21, 0, 24, 19, 16, 15, 18, 20, 1, 25, 17]"
xgb_pfi,f80_03,3,0.8,,0.8461538461538461,"[23, 21, 0, 19, 16, 24, 15, 20, 18, 2, 28, 1]"
tabm_pfi,f80_03,3,0.8,,0.8461538461538461,"[23, 0, 15, 16, 19, 21, 20, 2, 18, 24, 25, 17]"
deep_lasso,f80_03,3,0.8,,1.0,"[23, 21, 25, 0, 19, 20, 16, 15, 27, 18, 24, 7]"
xgb_naive,f80_03,3,0.8,,0.5,"[16, 18, 21, 15, 19, 23, 27, 20, 9, 11, 26, 25]"
xgb_midpoint,f80_03,3,0.8,,0.5,"[16, 18, 21, 15, 19, 23, 20, 27, 9, 11, 25, 26]"
xgb_orbit,f80_03,3,0.8,,0.5,"[16, 18, 21, 15, 19, 23, 20, 27, 9, 25, 11, 26]"
xgb_orbit_student,f80_03,3,0.8,,0.2631578947368421,"[20, 11, 9, 12, 15, 16, 26, 18, 21, 27, 6, 25]"
tabm_naive,f80_03,3,0.8,,0.4117647058823529,"[0, 20, 21, 10, 15, 26, 25, 19, 13, 18, 27, 14]"
tabm_midpoint,f80_03,3,0.8,,0.5,"[20, 0, 21, 15, 10, 25, 26, 13, 19, 18, 27, 14]"
tabm_orbit,f80_03,3,0.8,,0.5,"[0, 20, 21, 15, 10, 25, 26, 13, 19, 18, 27, 14]"
tabm_orbit_student,f80_03,3,0.8,,0.4117647058823529,"[26, 15, 20, 14, 21, 13, 0, 12, 10, 22, 25, 19]"
lasso_pair_q20,f80_04,4,0.8,,0.6,"[20, 23, 25, 16, 27, 26, 22, 6, 14, 15, 1, 3]"
linear_orbit_student,f80_04,4,0.8,,0.7142857142857143,"[23, 21, 26, 22, 16, 25, 27, 20, 17, 9, 1, 3]"
xgb_shap,f80_04,4,0.8,,0.8461538461538461,"[23, 0, 21, 24, 16, 19, 15, 18, 20, 25, 2, 1]"
xgb_pfi,f80_04,4,0.8,,0.8461538461538461,"[23, 0, 21, 16, 19, 15, 24, 18, 20, 2, 1, 28]"
tabm_pfi,f80_04,4,0.8,,1.0,"[23, 15, 0, 19, 16, 21, 2, 20, 25, 18, 24, 22]"
deep_lasso,f80_04,4,0.8,,0.8461538461538461,"[23, 21, 19, 0, 25, 15, 20, 16, 27, 24, 18, 2]"
xgb_naive,f80_04,4,0.8,,0.5,"[18, 19, 16, 23, 21, 1, 25, 15, 13, 4, 24, 26]"
xgb_midpoint,f80_04,4,0.8,,0.4117647058823529,"[18, 19, 23, 21, 16, 1, 25, 15, 8, 13, 24, 26]"
xgb_orbit,f80_04,4,0.8,,0.4117647058823529,"[18, 19, 23, 21, 16, 1, 25, 15, 13, 8, 24, 11]"
xgb_orbit_student,f80_04,4,0.8,,0.3333333333333333,"[23, 21, 13, 18, 15, 26, 19, 25, 22, 1, 10, 11]"
tabm_naive,f80_04,4,0.8,,0.4117647058823529,"[23, 21, 18, 1, 0, 20, 16, 27, 19, 24, 13, 6]"
tabm_midpoint,f80_04,4,0.8,,0.5,"[23, 21, 18, 1, 0, 20, 27, 16, 19, 24, 13, 6]"
tabm_orbit,f80_04,4,0.8,,0.5,"[23, 21, 18, 1, 0, 20, 16, 27, 19, 24, 13, 6]"
tabm_orbit_student,f80_04,4,0.8,,0.2631578947368421,"[23, 21, 1, 18, 27, 26, 6, 13, 24, 16, 19, 0]"
lasso_pair_q20,f80_05,5,0.8,,0.5,"[20, 0, 25, 23, 26, 27, 28, 22, 7, 6, 4, 1]"
linear_orbit_student,f80_05,5,0.8,,0.2631578947368421,"[22, 20, 21, 25, 8, 23, 7, 28, 19, 10, 0, 15]"
xgb_shap,f80_05,5,0.8,,0.8461538461538461,"[23, 21, 0, 16, 24, 19, 15, 20, 18, 7, 25, 1]"
xgb_pfi,f80_05,5,0.8,,0.8461538461538461,"[23, 21, 0, 16, 19, 24, 15, 20, 18, 2, 28, 27]"
tabm_pfi,f80_05,5,0.8,,0.8461538461538461,"[23, 0, 16, 15, 19, 21, 20, 2, 25, 24, 18, 17]"
deep_lasso,f80_05,5,0.8,,0.7142857142857143,"[21, 23, 0, 25, 16, 15, 20, 19, 27, 24, 26, 9]"
xgb_naive,f80_05,5,0.8,,0.4117647058823529,"[18, 19, 21, 23, 0, 25, 16, 8, 20, 15, 9, 13]"
xgb_midpoint,f80_05,5,0.8,,0.5,"[18, 19, 21, 23, 25, 0, 16, 8, 20, 3, 27, 13]"
xgb_orbit,f80_05,5,0.8,,0.5,"[18, 19, 21, 23, 0, 25, 16, 8, 20, 27, 9, 15]"
xgb_orbit_student,f80_05,5,0.8,,0.4117647058823529,"[8, 25, 19, 26, 18, 21, 13, 20, 10, 23, 0, 15]"
tabm_naive,f80_05,5,0.8,,0.4117647058823529,"[23, 0, 20, 21, 18, 25, 9, 19, 7, 10, 4, 8]"
tabm_midpoint,f80_05,5,0.8,,0.5,"[23, 0, 21, 20, 18, 25, 19, 7, 9, 4, 10, 8]"
tabm_orbit,f80_05,5,0.8,,0.5,"[23, 0, 21, 20, 18, 25, 19, 9, 7, 10, 8, 4]"
tabm_orbit_student,f80_05,5,0.8,,0.2631578947368421,"[20, 18, 25, 8, 9, 23, 4, 0, 10, 21, 7, 19]"
lasso_pair_q20,f80_06,6,0.8,,0.3333333333333333,"[0, 23, 25, 26, 27, 3, 19, 2, 28, 14, 1, 4]"
linear_orbit_student,f80_06,6,0.8,,0.3333333333333333,"[21, 2, 9, 7, 23, 25, 27, 26, 19, 0, 28, 16]"
xgb_shap,f80_06,6,0.8,,0.8461538461538461,"[23, 0, 21, 16, 19, 24, 15, 20, 25, 18, 7, 1]"
xgb_pfi,f80_06,6,0.8,,0.8461538461538461,"[23, 0, 21, 19, 16, 20, 18, 15, 24, 2, 25, 1]"
tabm_pfi,f80_06,6,0.8,,0.8461538461538461,"[23, 0, 15, 16, 19, 21, 20, 2, 25, 18, 1, 22]"
deep_lasso,f80_06,6,0.8,,0.8461538461538461,"[23, 21, 0, 19, 20, 25, 16, 15, 27, 24, 7, 26]"
xgb_naive,f80_06,6,0.8,,0.4117647058823529,"[19, 18, 23, 9, 21, 4, 24, 2, 0, 15, 25, 12]"
xgb_midpoint,f80_06,6,0.8,,0.4117647058823529,"[19, 18, 23, 0, 9, 21, 2, 24, 4, 15, 26, 5]"
xgb_orbit,f80_06,6,0.8,,0.4117647058823529,"[19, 18, 23, 0, 9, 21, 24, 2, 4, 17, 15, 26]"
xgb_orbit_student,f80_06,6,0.8,,0.3333333333333333,"[19, 14, 12, 9, 18, 21, 24, 2, 26, 23, 4, 0]"
tabm_naive,f80_06,6,0.8,,0.3333333333333333,"[0, 2, 21, 23, 24, 11, 9, 18, 10, 25, 26, 6]"
tabm_midpoint,f80_06,6,0.8,,0.4117647058823529,"[21, 0, 23, 2, 24, 18, 11, 9, 25, 26, 10, 5]"
tabm_orbit,f80_06,6,0.8,,0.4117647058823529,"[21, 0, 23, 2, 24, 18, 11, 9, 25, 26, 10, 5]"
tabm_orbit_student,f80_06,6,0.8,,0.2631578947368421,"[11, 2, 21, 22, 12, 24, 0, 9, 26, 28, 5, 10]"
lasso_pair_q20,f80_07,7,0.8,,0.3333333333333333,"[0, 20, 25, 16, 27, 2, 7, 15, 5, 9, 1, 3]"
linear_orbit_student,f80_07,7,0.8,,0.4117647058823529,"[7, 25, 20, 2, 27, 16, 0, 17, 9, 21, 1, 3]"
xgb_shap,f80_07,7,0.8,,0.7142857142857143,"[23, 21, 0, 24, 16, 19, 15, 20, 18, 17, 9, 7]"
xgb_pfi,f80_07,7,0.8,,0.7142857142857143,"[23, 21, 0, 19, 16, 15, 24, 20, 18, 2, 9, 28]"
tabm_pfi,f80_07,7,0.8,,0.8461538461538461,"[23, 0, 15, 19, 16, 21, 20, 2, 24, 22, 9, 25]"
deep_lasso,f80_07,7,0.8,,0.8461538461538461,"[23, 21, 20, 0, 16, 25, 15, 19, 27, 24, 26, 7]"
